fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
4,acos,0.05,optimized,10,5,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,10,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,15,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,20,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,25,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,30,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,35,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,40,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,45,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.05,optimized,10,50,1.0458184970428308,0.8364865813101854,0.03
4,acos,0.25,optimized,20,5,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,10,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,15,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,20,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,25,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,30,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,35,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,40,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,45,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.25,optimized,20,50,1.0231081610748314,0.8177633450916458,0.03
4,acos,0.35,optimized,30,5,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,10,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,15,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,20,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,25,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,30,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,35,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,40,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,45,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.35,optimized,30,50,1.0150896063181913,0.8094901904453938,0.03
4,acos,0.4,optimized,40,5,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,10,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,15,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,20,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,25,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,30,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,35,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,40,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,45,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.4,optimized,40,50,1.0136731097734057,0.8078912568873117,0.03
4,acos,0.45,optimized,50,5,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,10,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,15,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,20,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,25,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,30,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,35,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,40,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,45,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,50,50,1.013904045553311,0.8082285328604704,0.03
4,acos,0.45,optimized,60,5,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,10,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,15,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,20,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,25,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,30,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,35,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,40,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,45,1.013674879826956,0.8074108331316078,0.03
4,acos,0.45,optimized,60,50,1.013674879826956,0.8074108331316078,0.03
4,acos,0.5,optimized,70,5,1.0146694916812105,0.8081575342207341,0.03
4,acos,0.5,optimized,70,10,1.0146694916812105,0.8081575342207341,0.03
4,acos,0.5,optimized,70,15,1.0146694916812105,0.8081575342207341,0.03
4,acos,0.5,optimized,70,20,1.0146694916812105,0.8081575342207341,0.03
4,acos,0.5,optimized,70,25,1.0146694916812105,0.8081575342207341,0.03
