fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
4,acos,0.05,optimized,10,5,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,10,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,15,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,20,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,25,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,30,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,35,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,40,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,45,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.05,optimized,10,50,1.0458184970428308,0.8364865813101854,0.02
4,acos,0.15,optimized,20,5,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,10,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,15,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,20,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,25,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,30,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,35,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,40,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,45,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.15,optimized,20,50,1.0212536181196696,0.8161203001652926,0.02
4,acos,0.2,optimized,30,5,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,10,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,15,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,20,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,25,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,30,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,35,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,40,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,45,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.2,optimized,30,50,1.0124713611912786,0.8073567047162306,0.02
4,acos,0.3,optimized,40,5,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,10,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,15,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,20,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,25,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,30,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,35,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,40,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,45,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.3,optimized,40,50,1.0118827357842812,0.8064481824988191,0.02
4,acos,0.35,optimized,50,5,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,10,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,15,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,20,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,25,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,30,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,35,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,40,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,45,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,50,50,1.01206308588783,0.8067394071850384,0.02
4,acos,0.35,optimized,60,5,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,10,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,15,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,20,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,25,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,30,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,35,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,40,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,45,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.35,optimized,60,50,1.0119678604611262,0.8060415780212149,0.02
4,acos,0.4,optimized,70,5,1.0128032366198039,0.8065954456401352,0.02
4,acos,0.4,optimized,70,10,1.0128032366198039,0.8065954456401352,0.02
4,acos,0.4,optimized,70,15,1.0128032366198039,0.8065954456401352,0.02
