fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,RMSE,MAD,Precision,Recall
3,ami,0.05,optimized,10,5,1.1231180373296803,1.0597726347333567,0.6901908801696713,0.5552703294446806,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.6415517850830682,0.703414361095338,1.0618884061995522,0.8486941440377503,0.6415517850830682,0.703414361095338
3,ami,1.0,baseline,10,5,,,,,0.0,,1.077952565953893,0.8595563519122695,0.6354012018381053,0.6997847835144096,1.077952565953893,0.8595563519122695,0.6354012018381053,0.6997847835144096
3,ami,0.05,optimized,10,10,1.1231180373296803,1.0597726347333567,0.6543924321230791,0.7491422597171951,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.6136957363362454,0.8702506023260159,1.0618884061995522,0.8486941440377503,0.6136957363362454,0.8702506023260159
3,ami,1.0,baseline,10,10,,,,,0.0,,1.077952565953893,0.8595563519122695,0.6098781329428201,0.8659981202010612,1.077952565953893,0.8595563519122695,0.6098781329428201,0.8659981202010612
3,ami,0.05,optimized,10,15,1.1231180373296803,1.0597726347333567,0.6331255229982695,0.8380577526942738,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.5955548987362349,0.9397071403385788,1.0618884061995522,0.8486941440377503,0.5955548987362349,0.9397071403385788
3,ami,1.0,baseline,10,15,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5935754006803847,0.9375970542583528,1.077952565953893,0.8595563519122695,0.5935754006803847,0.9375970542583528
3,ami,0.05,optimized,10,20,1.1231180373296803,1.0597726347333567,0.620232060186269,0.8968730544324583,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.5845535895038668,0.9709241194295434,1.0618884061995522,0.8486941440377503,0.5845535895038668,0.9709241194295434
3,ami,1.0,baseline,10,20,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5847656785812793,0.971143171295611,1.077952565953893,0.8595563519122695,0.5847656785812793,0.971143171295611
3,ami,0.05,optimized,10,25,1.1231180373296803,1.0597726347333567,0.6103724878653107,0.9341040261663506,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.578935789749408,0.986956389835116,1.0618884061995522,0.8486941440377503,0.578935789749408,0.986956389835116
3,ami,1.0,baseline,10,25,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5787661184874778,0.986422280113474,1.077952565953893,0.8595563519122695,0.5787661184874778,0.986422280113474
3,ami,0.05,optimized,10,30,1.1231180373296803,1.0597726347333567,0.602727432969369,0.956669713265058,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.5753583203168173,0.9936125672109496,1.0618884061995522,0.8486941440377503,0.5753583203168173,0.9936125672109496
3,ami,1.0,baseline,10,30,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5749341421619922,0.992967646861754,1.077952565953893,0.8595563519122695,0.5749341421619922,0.992967646861754
3,ami,0.05,optimized,10,35,1.1231180373296803,1.0597726347333567,0.5975783385592587,0.972146239966083,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.5734172663135291,0.9962409583707365,1.0618884061995522,0.8486941440377503,0.5734172663135291,0.9962409583707365
3,ami,1.0,baseline,10,35,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5732960725550076,0.9959526125372674,1.077952565953893,0.8595563519122695,0.5732960725550076,0.9959526125372674
3,ami,0.05,optimized,10,40,1.1231180373296803,1.0597726347333567,0.5935692834492938,0.9821681848009564,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.572772306988266,0.99810084628633,1.0618884061995522,0.8486941440377503,0.572772306988266,0.99810084628633
3,ami,1.0,baseline,10,40,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5726397513148831,0.9977968522949056,1.077952565953893,0.8595563519122695,0.5726397513148831,0.9977968522949056
3,ami,0.05,optimized,10,45,1.1231180373296803,1.0597726347333567,0.5903428739607378,0.9883223335775004,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.57241759895178,0.9990050079385452,1.0618884061995522,0.8486941440377503,0.57241759895178,0.9990050079385452
3,ami,1.0,baseline,10,45,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5723704680456884,0.9986413560176076,1.077952565953893,0.8595563519122695,0.5723704680456884,0.9986413560176076
3,ami,0.05,optimized,10,50,1.1231180373296803,1.0597726347333567,0.5877968308919973,0.992254802434923,0.0019,1.1250180373296803,1.0618884061995522,0.8486941440377503,0.5721017870904577,0.9991443484213228,1.0618884061995522,0.8486941440377503,0.5721017870904577,0.9991443484213228
3,ami,1.0,baseline,10,50,,,,,0.0,,1.077952565953893,0.8595563519122695,0.5721017870904577,0.9989518268161204,1.077952565953893,0.8595563519122695,0.5721017870904577,0.9989518268161204
3,ami,0.05,optimized,20,5,1.0753764651129687,1.0370035993731983,0.7027041357370094,0.5654512158654269,0.0019,1.0772764651129687,1.037406259216963,0.8294826893715804,0.6481265464828561,0.7095854349959407,1.037406259216963,0.8294826893715804,0.6481265464828561,0.7095854349959407
3,ami,1.0,baseline,20,5,,,,,0.0,,1.053069274575353,0.8394280055866564,0.6426122304701308,0.7044560079940595,1.053069274575353,0.8394280055866564,0.6426122304701308,0.7044560079940595
3,ami,0.05,optimized,20,10,1.0753764651129687,1.0370035993731983,0.6594825699809793,0.7535354761462442,0.0019,1.0772764651129687,1.037406259216963,0.8294826893715804,0.6169831170361393,0.8735048458877396,1.037406259216963,0.8294826893715804,0.6169831170361393,0.8735048458877396
3,ami,1.0,baseline,20,10,,,,,0.0,,1.053069274575353,0.8394280055866564,0.6135896917975391,0.8706209431430691,1.053069274575353,0.8394280055866564,0.6135896917975391,0.8706209431430691
3,ami,0.05,optimized,20,15,1.0753764651129687,1.0370035993731983,0.6395588916797824,0.8447337411425127,0.0019,1.0772764651129687,1.037406259216963,0.8294826893715804,0.5971809149963976,0.9414949948116632,1.037406259216963,0.8294826893715804,0.5971809149963976,0.9414949948116632
3,ami,1.0,baseline,20,15,,,,,0.0,,1.053069274575353,0.8394280055866564,0.5960497732501974,0.9402988205452076,1.053069274575353,0.8394280055866564,0.5960497732501974,0.9402988205452076
3,ami,0.05,optimized,20,20,1.0753764651129687,1.0370035993731983,0.6244208194651661,0.901265110250614,0.0019,1.0772764651129687,1.037406259216963,0.8294826893715804,0.5853489235441637,0.9719319438218031,1.037406259216963,0.8294826893715804,0.5853489235441637,0.9719319438218031
3,ami,1.0,baseline,20,20,,,,,0.0,,1.053069274575353,0.8394280055866564,0.5855610126215761,0.9719730379410684,1.053069274575353,0.8394280055866564,0.5855610126215761,0.9719730379410684
