fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,lambda
3,ami,0.2,optimized,10,5,1.1250300482708506,1.060674336575959,0.6891304347826086,0.5558312826936036,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.6407034287734182,0.7027249503948039,0.015
3,ami,0.2,optimized,10,10,1.1250300482708506,1.060674336575959,0.6537561648908415,0.7486619870377909,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.6135896917975391,0.869992878508477,0.015
3,ami,0.2,optimized,10,15,1.1250300482708506,1.060674336575959,0.6334083084348195,0.8384636184599678,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5953428096588225,0.9395509745199124,0.015
3,ami,0.2,optimized,10,20,1.1250300482708506,1.060674336575959,0.6201790379169159,0.8965433648867573,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5845005672345136,0.9706460326664732,0.015
3,ami,0.2,optimized,10,25,1.1250300482708506,1.060674336575959,0.6101179809724157,0.9333356470336038,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.578935789749408,0.986910551357687,0.015
3,ami,0.2,optimized,10,30,1.1250300482708506,1.060674336575959,0.6026213884306628,0.9565695966132794,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5752876239576797,0.9935002089228404,0.015
3,ami,0.2,optimized,10,35,1.1250300482708506,1.060674336575959,0.5975177416799979,0.9720803742276094,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5733869678738986,0.9961824137890374,0.015
3,ami,0.2,optimized,10,40,1.1250300482708506,1.060674336575959,0.5935692834492938,0.9822033420333792,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5727192847189129,0.9979596637758484,0.015
3,ami,0.2,optimized,10,45,1.1250300482708506,1.060674336575959,0.5904135703198753,0.9883890603505632,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.57241759895178,0.9990050079385452,0.015
3,ami,0.2,optimized,10,50,1.1250300482708506,1.060674336575959,0.5878180397997386,0.9922797818269248,0.012,1.1370300482708506,1.0625913682990444,0.8492982224087405,0.5721229959981989,0.9992299135791906,0.015
3,ami,0.2,optimized,20,5,1.077315021185421,1.037937869617166,0.7003711558854719,0.5627285066898978,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.6481265464828561,0.7094686147873518,0.015
3,ami,0.2,optimized,20,10,1.077315021185421,1.037937869617166,0.6590583918261543,0.7527321146995406,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.6167710279587268,0.8730793166524216,0.015
3,ami,0.2,optimized,20,15,1.077315021185421,1.037937869617166,0.6395588916797825,0.8442043292874175,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.596968825918985,0.941330957951452,0.015
3,ami,0.2,optimized,20,20,1.077315021185421,1.037937869617166,0.6242617526571066,0.9011331106232522,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.5853489235441636,0.9719989626978356,0.015
3,ami,0.2,optimized,20,25,1.077315021185421,1.037937869617166,0.6114329332523732,0.935046856917237,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.5795720569816455,0.9873704749038272,0.015
3,ami,0.2,optimized,20,30,1.077315021185421,1.037937869617166,0.6044594937682378,0.9582275425507478,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.5752169275985421,0.9932989003931292,0.015
3,ami,0.2,optimized,20,35,1.077315021185421,1.037937869617166,0.5983963964292783,0.973158877832952,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.57350816163242,0.9963249597454186,0.015
3,ami,0.2,optimized,20,40,1.077315021185421,1.037937869617166,0.5940464838734719,0.982776092519927,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.5726662624495598,0.9981274071374182,0.015
3,ami,0.2,optimized,20,45,1.077315021185421,1.037937869617166,0.5910969684582045,0.9895015320210516,0.012,1.089315021185421,1.038109634757897,0.8298346151306133,0.57241759895178,0.9989832007073386,0.015
