fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,lambda
2,ami,0.2,optimized,10,5,1.1191844495204613,1.057915142873218,0.6861611876988335,0.5573955532689077,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.6531990102509722,0.6997566489211577,0.02
2,ami,0.2,optimized,10,10,1.1191844495204613,1.057915142873218,0.6510250972074939,0.7527951523087191,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.6219099799693649,0.8698299275887555,0.02
2,ami,0.2,optimized,10,15,1.1191844495204613,1.057915142873218,0.6290754138050003,0.8398212169827517,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.60373144588415,0.9404354149822588,0.02
2,ami,0.2,optimized,10,20,1.1191844495204613,1.057915142873218,0.6150830065501968,0.8960116224746927,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5927603777672229,0.9710132676195572,0.02
2,ami,0.2,optimized,10,25,1.1191844495204613,1.057915142873218,0.6058043648943131,0.9337424324484463,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5872472383638628,0.9878383959086954,0.02
2,ami,0.2,optimized,10,30,1.1191844495204613,1.057915142873218,0.5979817809065192,0.956807705562123,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5838319641075456,0.99478597710947,0.02
2,ami,0.2,optimized,10,35,1.1191844495204613,1.057915142873218,0.5933240714567083,0.9729849466566188,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5819005621133243,0.997576564906461,0.02
2,ami,0.2,optimized,10,40,1.1191844495204613,1.057915142873218,0.5888706610117814,0.982070090001824,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5809769333767247,0.9989337419840004,0.02
2,ami,0.2,optimized,10,45,1.1191844495204613,1.057915142873218,0.5857972918040032,0.9883168932717576,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5804862007318653,0.999288710365438,0.02
2,ami,0.2,optimized,10,50,1.1191844495204613,1.057915142873218,0.5833345268903829,0.9922652044677917,0.016,1.1351844495204613,1.05594775930539,0.8398115130333824,0.5802886325986202,0.9996397870797266,0.02
2,ami,0.25,optimized,20,5,1.0721371726754014,1.0354405693594402,0.6980381760339343,0.5665152437579792,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.6642276422764227,0.7108060593286971,0.02
2,ami,0.25,optimized,20,10,1.0721371726754014,1.0354405693594402,0.6570696359137504,0.7578448931205357,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.6266819842111464,0.8743208349599542,0.02
2,ami,0.25,optimized,20,15,1.0721371726754014,1.0354405693594402,0.633105106275838,0.8443029765083283,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.6062058184539627,0.9432616309685956,0.02
2,ami,0.25,optimized,20,20,1.0721371726754014,1.0354405693594402,0.6180522536339721,0.8992002793764027,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5941389567704044,0.9740454465463496,0.02
2,ami,0.25,optimized,20,25,1.0721371726754014,1.0354405693594402,0.6074586596981307,0.9360099184745568,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5875441630722403,0.9882438901614258,0.02
2,ami,0.25,optimized,20,30,1.0721371726754014,1.0354405693594402,0.5993957080892692,0.9586106310001574,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5839733568258206,0.9950652879563529,0.02
2,ami,0.25,optimized,20,35,1.0721371726754014,1.0354405693594402,0.5937785480511638,0.9736522617502767,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5819914574322154,0.99772313441378,0.02
2,ami,0.25,optimized,20,40,1.0721371726754014,1.0354405693594402,0.5894008837053127,0.98292510322573,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5809239111073715,0.99880309939472,0.02
2,ami,0.25,optimized,20,45,1.0721371726754014,1.0354405693594402,0.5860800772405532,0.9888279298372168,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5805333316379571,0.999342671082036,0.02
2,ami,0.25,optimized,20,50,1.0721371726754014,1.0354405693594402,0.5837162872297255,0.993039581628082,0.015,1.087137172675401,1.0328468941794011,0.8219503720976153,0.5802886325986202,0.9996609021427432,0.02
2,ami,0.25,optimized,30,5,1.0584906499515985,1.028829747796786,0.7035524920466596,0.5674723300437494,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.6650759985860729,0.7110072485331214,0.02
2,ami,0.25,optimized,30,10,1.0584906499515985,1.028829747796786,0.6615235065394133,0.7598872204634419,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.6283786968304466,0.8763697557860163,0.02
2,ami,0.25,optimized,30,15,1.0584906499515985,1.028829747796786,0.6352259970499631,0.8461290245220626,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.6067713893270628,0.94432732491358,0.02
2,ami,0.25,optimized,30,20,1.0584906499515985,1.028829747796786,0.6193778103678002,0.9014704311911172,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.5944040681171701,0.974410656404036,0.02
2,ami,0.25,optimized,30,25,1.0584906499515985,1.028829747796786,0.6078404200374734,0.9367075125343406,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.5876714165186878,0.9883812759152496,0.02
2,ami,0.25,optimized,30,30,1.0584906499515985,1.028829747796786,0.5999612789623693,0.9592480479763325,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.5839026604666832,0.9949318785629412,0.02
2,ami,0.25,optimized,30,35,1.0584906499515985,1.028829747796786,0.5940815324474673,0.9737855229161428,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.5819611589925849,0.9977125992262535,0.02
2,ami,0.25,optimized,30,40,1.0584906499515985,1.028829747796786,0.5895599505133721,0.9831733586699068,0.015,1.0734906499515984,1.0250293091592886,0.8147688524076604,0.5809239111073715,0.9987959741471176,0.02
