fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
3,acos,0.05,optimized,10,5,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,10,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,15,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,20,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,25,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,30,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,35,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,40,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,45,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.05,optimized,10,50,1.0466516942834982,0.8397856167668549,0.02
3,acos,0.25,optimized,20,5,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,10,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,15,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,20,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,25,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,30,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,35,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,40,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,45,1.021724654859012,0.8193717618399721,0.02
3,acos,0.25,optimized,20,50,1.021724654859012,0.8193717618399721,0.02
3,acos,0.35,optimized,30,5,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,10,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,15,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,20,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,25,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,30,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,35,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,40,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,45,1.0161648783769734,0.815457198048246,0.02
3,acos,0.35,optimized,30,50,1.0161648783769734,0.815457198048246,0.02
3,acos,0.4,optimized,40,5,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,10,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,15,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,20,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,25,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,30,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,35,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,40,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,45,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.4,optimized,40,50,1.0146477901251316,0.8134752273666516,0.02
3,acos,0.45,optimized,50,5,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,10,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,15,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,20,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,25,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,30,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,35,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,40,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,45,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,50,50,1.0149458485239882,0.8131977153013814,0.02
3,acos,0.45,optimized,60,5,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,10,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,15,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,20,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,25,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,30,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,35,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,40,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,45,1.014913435056864,0.8126162495862683,0.02
3,acos,0.45,optimized,60,50,1.014913435056864,0.8126162495862683,0.02
3,acos,0.5,optimized,70,5,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,10,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,15,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,20,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,25,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,30,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,35,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,40,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,45,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,70,50,1.0159361339052613,0.8134356940507266,0.02
3,acos,0.5,optimized,80,5,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,10,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,15,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,20,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,25,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,30,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,35,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,40,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,45,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,80,50,1.0163391989445147,0.8134165373297997,0.02
3,acos,0.5,optimized,90,5,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,10,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,15,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,20,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,25,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,30,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,35,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,40,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,45,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.5,optimized,90,50,1.0166131418480733,0.8136648067836215,0.02
3,acos,0.55,optimized,100,5,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,10,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,15,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,20,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,25,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,30,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,35,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,40,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,45,1.0176758969758333,0.8145139740079935,0.02
3,acos,0.55,optimized,100,50,1.0176758969758333,0.8145139740079935,0.02
3,ami,0.55,optimized,10,5,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,10,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,15,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,20,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,25,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,30,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,35,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,40,1.0623053825921795,0.8472152268617976,0.02
3,ami,0.55,optimized,10,45,1.0623053825921795,0.8472152268617976,0.02
