fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
3,acos,0.05,optimized,10,5,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,10,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,15,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,20,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,25,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,30,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,35,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,40,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,45,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.05,optimized,10,50,1.0466516942834982,0.8397856167668549,0.015
3,acos,0.2,optimized,20,5,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,10,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,15,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,20,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,25,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,30,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,35,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,40,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,45,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.2,optimized,20,50,1.0207239080190837,0.8184564423768091,0.015
3,acos,0.3,optimized,30,5,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,10,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,15,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,20,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,25,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,30,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,35,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,40,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,45,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.3,optimized,30,50,1.0151618643323692,0.8145957947744651,0.015
3,acos,0.35,optimized,40,5,1.0136640428852723,0.8126032607477038,0.015
3,acos,0.35,optimized,40,10,1.0136640428852723,0.8126032607477038,0.015
3,acos,0.35,optimized,40,15,1.0136640428852723,0.8126032607477038,0.015
3,acos,0.35,optimized,40,20,1.0136640428852723,0.8126032607477038,0.015
3,acos,0.35,optimized,40,25,1.0136640428852723,0.8126032607477038,0.015
3,acos,0.35,optimized,40,30,1.0136640428852723,0.8126032607477038,0.015
