fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall
3,pcc,1.4500000000000004,optimized,10,5,1.0308726946314757,0.8203576015753488,0.6568221986567692,0.7150920560416636
3,pcc,1.4500000000000004,optimized,10,10,1.0308726946314757,0.8203576015753488,0.6185737851167331,0.8751150686475446
3,pcc,1.4500000000000004,optimized,10,15,1.0308726946314757,0.8203576015753488,0.5979585749469101,0.9426821029169069
3,pcc,1.4500000000000004,optimized,10,20,1.0308726946314757,0.8203576015753488,0.5865154134699324,0.9736690576445973
3,pcc,1.4500000000000004,optimized,10,25,1.0308726946314757,0.8203576015753488,0.579614474797128,0.9878205069116054
3,pcc,1.4500000000000004,optimized,10,30,1.0308726946314757,0.8203576015753488,0.5756411057533672,0.9940954522777903
3,pcc,1.4500000000000004,optimized,10,35,1.0308726946314757,0.8203576015753488,0.5736899522702021,0.9966294600061526
3,pcc,1.4500000000000004,optimized,10,40,1.0308726946314757,0.8203576015753488,0.5728253292576191,0.9983004589650863
3,pcc,1.4500000000000004,optimized,10,45,1.0308726946314757,0.8203576015753488,0.57241759895178,0.9989892075542799
3,pcc,1.4500000000000004,optimized,10,50,1.0308726946314757,0.8203576015753488,0.5721017870904577,0.9991443484213229
3,pcc,1.0,baseline,10,5,1.0283867309187642,0.8186594190938641,0.6572463768115941,0.7155011210189188
3,pcc,1.0,baseline,10,10,1.0283867309187642,0.8186594190938641,0.6187858741941457,0.8755212937841464
3,pcc,1.0,baseline,10,15,1.0283867309187642,0.8186594190938641,0.598099967665185,0.942806748222963
3,pcc,1.0,baseline,10,20,1.0283867309187642,0.8186594190938641,0.586674480277992,0.9738036261230774
3,pcc,1.0,baseline,10,25,1.0283867309187642,0.8186594190938641,0.579529639166163,0.9876926906354117
3,pcc,1.0,baseline,10,30,1.0283867309187642,0.8186594190938641,0.5758178466512109,0.9943414182540447
3,pcc,1.0,baseline,10,35,1.0283867309187642,0.8186594190938641,0.5737202507098326,0.9966678168010588
3,pcc,1.0,baseline,10,40,1.0283867309187642,0.8186594190938641,0.5728253292576191,0.9983004589650863
3,pcc,1.0,baseline,10,45,1.0283867309187642,0.8186594190938641,0.57241759895178,0.9989892075542799
3,pcc,1.0,baseline,10,50,1.0283867309187642,0.8186594190938641,0.5721017870904577,0.9991443484213229
3,pcc,2.549999999999998,optimized,20,5,1.021045340703032,0.8115958182841779,0.6619123365146695,0.7196900039223867
3,pcc,2.549999999999998,optimized,20,10,1.021045340703032,0.8115958182841779,0.6200584086586208,0.8775684644478269
3,pcc,2.549999999999998,optimized,20,15,1.021045340703032,0.8115958182841779,0.5980292713060475,0.9431581824580085
3,pcc,2.549999999999998,optimized,20,20,1.021045340703032,0.8115958182841779,0.58630332439252,0.9733761347977181
3,pcc,2.549999999999998,optimized,20,25,1.021045340703032,0.8115958182841779,0.5799113995055056,0.9881942241899941
3,pcc,2.549999999999998,optimized,20,30,1.021045340703032,0.8115958182841779,0.5754290166759547,0.9936978898455184
3,pcc,2.549999999999998,optimized,20,35,1.021045340703032,0.8115958182841779,0.57350816163242,0.9962776937839015
3,pcc,2.549999999999998,optimized,20,40,1.021045340703032,0.8115958182841779,0.5727457958535894,0.9983576551985895
3,pcc,2.549999999999998,optimized,20,45,1.021045340703032,0.8115958182841779,0.5724411644048258,0.9990319901332138
3,pcc,2.549999999999998,optimized,20,50,1.021045340703032,0.8115958182841779,0.5721229959981989,0.9992299135791906
