fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
2,acos,0.05,optimized,10,5,1.0422845103003406,0.8315447509879709,0.6674089784376105,0.7144683597481523,0.01
2,acos,0.05,optimized,10,10,1.0422845103003406,0.8315447509879709,0.6257275833627902,0.8733336139998262,0.01
2,acos,0.05,optimized,10,15,1.0422845103003406,0.8315447509879709,0.6065593002496502,0.9444964172461362,0.01
2,acos,0.05,optimized,10,20,1.0422845103003406,0.8315447509879709,0.593979889962345,0.9736676287188366,0.01
2,acos,0.05,optimized,10,25,1.0422845103003406,0.8315447509879709,0.5869927314709678,0.9873969749929793,0.01
2,acos,0.05,optimized,10,30,1.0422845103003406,0.8315447509879709,0.5837966159279768,0.9947260868202177,0.01
2,acos,0.05,optimized,10,35,1.0422845103003406,0.8315447509879709,0.5820217558718458,0.9976056462193691,0.01
2,acos,0.05,optimized,10,40,1.0422845103003406,0.8315447509879709,0.5809769333767247,0.9989422825648766,0.01
2,acos,0.05,optimized,10,45,1.0422845103003406,0.8315447509879709,0.5805333316379571,0.9993257424123189,0.01
2,acos,0.05,optimized,10,50,1.0422845103003406,0.8315447509879709,0.5802674236908789,0.999550969751164,0.01
2,acos,0.15,optimized,20,5,1.0145080415062748,0.8099509128462135,0.6722870272180983,0.7166025166815759,0.01
2,acos,0.15,optimized,20,10,1.0145080415062748,0.8099509128462135,0.6293330976788029,0.8781413129092805,0.01
2,acos,0.15,optimized,20,15,1.0145080415062748,0.8099509128462135,0.6077611383549877,0.94582687924688,0.01
2,acos,0.15,optimized,20,20,1.0145080415062748,0.8099509128462135,0.5949873130800545,0.9749235412135868,0.01
2,acos,0.15,optimized,20,25,1.0145080415062748,0.8099509128462135,0.5877986699651353,0.9886691795425462,0.01
2,acos,0.15,optimized,20,30,1.0145080415062748,0.8099509128462135,0.5839733568258207,0.9950818029980887,0.01
2,acos,0.15,optimized,20,35,1.0145080415062748,0.8099509128462135,0.5821126511907367,0.9978785528993743,0.01
2,acos,0.15,optimized,20,40,1.0145080415062748,0.8099509128462135,0.5810564667807544,0.9991065144326484,0.01
2,acos,0.15,optimized,20,45,1.0145080415062748,0.8099509128462135,0.5806040279970944,0.9995529807095466,0.01
2,acos,0.15,optimized,20,50,1.0145080415062748,0.8099509128462135,0.5803310504141026,0.9997359779223584,0.01
2,acos,0.25,optimized,30,5,1.0069135160839082,0.8031236036657325,0.6767408978437611,0.7208269690657898,0.01
2,acos,0.25,optimized,30,10,1.0069135160839082,0.8031236036657325,0.631878166607753,0.8794291746097502,0.01
2,acos,0.25,optimized,30,15,1.0069135160839082,0.8031236036657325,0.6082560128689503,0.945914894263104,0.01
2,acos,0.25,optimized,30,20,1.0069135160839082,0.8031236036657325,0.5954114912348795,0.9754882078350119,0.01
2,acos,0.25,optimized,30,25,1.0069135160839082,0.8031236036657325,0.5877562521496529,0.9887085802043014,0.01
2,acos,0.25,optimized,30,30,1.0069135160839082,0.8031236036657325,0.5838319641075456,0.9948925320733186,0.01
2,acos,0.25,optimized,30,35,1.0069135160839082,0.8031236036657325,0.5821429496303673,0.9979489783377297,0.01
2,acos,0.25,optimized,30,40,1.0069135160839082,0.8031236036657325,0.5810564667807544,0.9991103620663536,0.01
2,acos,0.25,optimized,30,45,1.0069135160839082,0.8031236036657325,0.5806040279970944,0.9995318656465298,0.01
2,acos,0.25,optimized,30,50,1.0069135160839082,0.8031236036657325,0.5803310504141026,0.9997880114705067,0.01
2,acos,0.35,optimized,40,5,1.005163059537139,0.8018186842938445,0.6769529869211736,0.7212486367323822,0.01
2,acos,0.35,optimized,40,10,1.005163059537139,0.8018186842938445,0.6330446565335218,0.8802269808344739,0.01
2,acos,0.35,optimized,40,15,1.005163059537139,0.8018186842938445,0.6088922801011879,0.9465251766500186,0.01
2,acos,0.35,optimized,40,20,1.005163059537139,0.8018186842938445,0.5954114912348794,0.975424751534044,0.01
2,acos,0.35,optimized,40,25,1.005163059537139,0.8018186842938445,0.5876289987032054,0.9884025729969409,0.01
2,acos,0.35,optimized,40,30,1.005163059537139,0.8018186842938445,0.5838319641075456,0.9948116190027405,0.01
2,acos,0.35,optimized,40,35,1.005163059537139,0.8018186842938445,0.5821126511907367,0.9977911587301217,0.01
2,acos,0.35,optimized,40,40,1.005163059537139,0.8018186842938445,0.5810564667807544,0.999072962150635,0.01
2,acos,0.35,optimized,40,45,1.005163059537139,0.8018186842938445,0.5806040279970944,0.9995318656465298,0.01
2,acos,0.35,optimized,40,50,1.005163059537139,0.8018186842938445,0.5803098415063614,0.9997089975640591,0.01
2,acos,0.35,optimized,50,5,1.0043150661610785,0.8006260403634446,0.6778013432308236,0.7231698339799068,0.01
2,acos,0.35,optimized,50,10,1.0043150661610785,0.8006260403634446,0.6325144338399906,0.8795307939098803,0.01
2,acos,0.35,optimized,50,15,1.0043150661610785,0.8006260403634446,0.6095992436925629,0.9475090086149477,0.01
2,acos,0.35,optimized,50,20,1.0043150661610785,0.8006260403634446,0.5957826471203514,0.9759362618571361,0.01
2,acos,0.35,optimized,50,25,1.0043150661610785,0.8006260403634446,0.5876714165186878,0.9883957929231383,0.01
2,acos,0.35,optimized,50,30,1.0043150661610785,0.8006260403634446,0.5839380086462519,0.9950173131422919,0.01
2,acos,0.35,optimized,50,35,1.0043150661610785,0.8006260403634446,0.5819914574322154,0.9976191675457262,0.01
2,acos,0.35,optimized,50,40,1.0043150661610785,0.8006260403634446,0.5810829779154308,0.9991803054332968,0.01
2,acos,0.35,optimized,50,45,1.0043150661610785,0.8006260403634446,0.5806040279970944,0.9995318656465298,0.01
2,acos,0.35,optimized,50,50,1.0043150661610785,0.8006260403634446,0.5803098415063614,0.9997089975640591,0.01
2,acos,0.4,optimized,60,5,1.0045051775910279,0.8005447697975296,0.6773771650759985,0.7227481788662902,0.01
2,acos,0.4,optimized,60,10,1.0045051775910279,0.8005447697975296,0.6333627901496407,0.8810239894042248,0.01
2,acos,0.4,optimized,60,15,1.0045051775910279,0.8005447697975296,0.6088922801011879,0.9465619646481118,0.01
2,acos,0.4,optimized,60,20,1.0045051775910279,0.8005447697975296,0.595994736197764,0.9762109678804897,0.01
2,acos,0.4,optimized,60,25,1.0045051775910279,0.8005447697975296,0.5877986699651353,0.9885117956160351,0.01
2,acos,0.4,optimized,60,30,1.0045051775910279,0.8005447697975296,0.5840087050053895,0.9951417600449468,0.01
2,acos,0.4,optimized,60,35,1.0045051775910279,0.8005447697975296,0.5820217558718457,0.9976918651067112,0.01
2,acos,0.4,optimized,60,40,1.0045051775910279,0.8005447697975296,0.5810299556460777,0.999045981792336,0.01
2,acos,0.4,optimized,60,45,1.0045051775910279,0.8005447697975296,0.5805804625440487,0.9994528517400824,0.01
2,acos,0.4,optimized,60,50,1.0045051775910279,0.8005447697975296,0.5802886325986202,0.9996820172057599,0.01
2,acos,0.4,optimized,70,5,1.0045621120378512,0.8007451046444928,0.6752562743018734,0.7210096677584388,0.01
2,acos,0.4,optimized,70,10,1.0045621120378512,0.8007451046444928,0.6327265229174031,0.8805224088342002,0.01
2,acos,0.4,optimized,70,15,1.0045621120378512,0.8007451046444928,0.6084681019463628,0.9460187054170033,0.01
2,acos,0.4,optimized,70,20,1.0045621120378512,0.8007451046444928,0.595994736197764,0.9762524379501198,0.01
2,acos,0.4,optimized,70,25,1.0045621120378512,0.8007451046444928,0.5876289987032053,0.9883162451326426,0.01
2,acos,0.4,optimized,70,30,1.0045621120378512,0.8007451046444928,0.5840087050053895,0.9951418762418681,0.01
2,acos,0.4,optimized,70,35,1.0045621120378512,0.8007451046444928,0.5820217558718457,0.9976918651067112,0.01
2,acos,0.4,optimized,70,40,1.0045621120378512,0.8007451046444928,0.5810564667807543,0.9991012915268491,0.01
2,acos,0.4,optimized,70,45,1.0045621120378512,0.8007451046444928,0.5805804625440487,0.9994528517400824,0.01
2,acos,0.4,optimized,70,50,1.0045621120378512,0.8007451046444928,0.5802886325986202,0.9996820172057599,0.01
2,acos,0.45,optimized,80,5,1.0056893637522604,0.8016778943458728,0.6773771650759985,0.7223629441959813,0.01
2,acos,0.45,optimized,80,10,1.0056893637522604,0.8016778943458728,0.6326204783786968,0.8799004589299668,0.01
2,acos,0.45,optimized,80,15,1.0056893637522604,0.8016778943458728,0.6083974055872253,0.9457319066775671,0.01
2,acos,0.45,optimized,80,20,1.0056893637522604,0.8016778943458728,0.5959417139284108,0.9762371237499649,0.01
2,acos,0.45,optimized,80,25,1.0056893637522604,0.8016778943458728,0.5875017452567578,0.9880160046320969,0.01
2,acos,0.45,optimized,80,30,1.0056893637522604,0.8016778943458728,0.5840087050053895,0.9951991666869774,0.01
2,acos,0.45,optimized,80,35,1.0056893637522604,0.8016778943458728,0.5820520543114761,0.9977087166397002,0.01
2,acos,0.45,optimized,80,40,1.0056893637522604,0.8016778943458728,0.5810564667807543,0.9991012915268491,0.01
2,acos,0.45,optimized,80,45,1.0056893637522604,0.8016778943458728,0.5805804625440487,0.9994528517400824,0.01
2,acos,0.45,optimized,80,50,1.0056893637522604,0.8016778943458728,0.5802886325986202,0.9996820172057599,0.01
2,acos,0.45,optimized,90,5,1.0059512669091393,0.8017142704983558,0.6761046306115235,0.7214616367877579,0.01
2,acos,0.45,optimized,90,10,1.0059512669091393,0.8017142704983558,0.6335748792270531,0.8807414545067769,0.01
2,acos,0.45,optimized,90,15,1.0059512669091393,0.8017142704983558,0.6079732274324002,0.9452831075486762,0.01
2,acos,0.45,optimized,90,20,1.0059512669091393,0.8017142704983558,0.5958886916590576,0.9760687071621944,0.01
2,acos,0.45,optimized,90,25,1.0059512669091393,0.8017142704983558,0.5875017452567578,0.988032979486679,0.01
