fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
2,acos,0.05,optimized,10,5,1.0422845103003406,0.8315447509879709,0.6674089784376105,0.7144683597481523,0.015
2,acos,0.05,optimized,10,10,1.0422845103003406,0.8315447509879709,0.6257275833627902,0.8733336139998262,0.015
2,acos,0.05,optimized,10,15,1.0422845103003406,0.8315447509879709,0.6065593002496502,0.9444964172461362,0.015
2,acos,0.05,optimized,10,20,1.0422845103003406,0.8315447509879709,0.593979889962345,0.9736676287188366,0.015
2,acos,0.05,optimized,10,25,1.0422845103003406,0.8315447509879709,0.5869927314709678,0.9873969749929793,0.015
2,acos,0.05,optimized,10,30,1.0422845103003406,0.8315447509879709,0.5837966159279768,0.9947260868202177,0.015
2,acos,0.05,optimized,10,35,1.0422845103003406,0.8315447509879709,0.5820217558718458,0.9976056462193691,0.015
2,acos,0.05,optimized,10,40,1.0422845103003406,0.8315447509879709,0.5809769333767247,0.9989422825648766,0.015
2,acos,0.05,optimized,10,45,1.0422845103003406,0.8315447509879709,0.5805333316379571,0.9993257424123189,0.015
2,acos,0.05,optimized,10,50,1.0422845103003406,0.8315447509879709,0.5802674236908789,0.999550969751164,0.015
2,acos,0.2,optimized,20,5,1.0152163609828395,0.8106013568177205,0.6712265818310358,0.7154665755794714,0.015
2,acos,0.2,optimized,20,10,1.0152163609828395,0.8106013568177205,0.6290149640626842,0.8777550226999815,0.015
2,acos,0.2,optimized,20,15,1.0152163609828395,0.8106013568177205,0.6076904419958503,0.9457701167238429,0.015
2,acos,0.2,optimized,20,20,1.0152163609828395,0.8106013568177205,0.5949342908107013,0.9749373686472153,0.015
2,acos,0.2,optimized,20,25,1.0152163609828395,0.8106013568177205,0.5877562521496529,0.9885585600735196,0.015
2,acos,0.2,optimized,20,30,1.0152163609828395,0.8106013568177205,0.5839733568258207,0.9950818029980887,0.015
2,acos,0.2,optimized,20,35,1.0152163609828395,0.8106013568177205,0.5821126511907367,0.9978785528993743,0.015
2,acos,0.2,optimized,20,40,1.0152163609828395,0.8106013568177205,0.5810564667807544,0.9991065144326484,0.015
2,acos,0.2,optimized,20,45,1.0152163609828395,0.8106013568177205,0.5806040279970944,0.9995529807095466,0.015
2,acos,0.2,optimized,20,50,1.0152163609828395,0.8106013568177205,0.5803310504141026,0.9997359779223584,0.015
2,acos,0.3,optimized,30,5,1.0076008768699887,0.8037479641322217,0.6769529869211737,0.7215241148403694,0.015
2,acos,0.3,optimized,30,10,1.0076008768699887,0.8037479641322217,0.631878166607753,0.8794429566330876,0.015
2,acos,0.3,optimized,30,15,1.0076008768699887,0.8037479641322217,0.6082560128689503,0.9460061992216657,0.015
2,acos,0.3,optimized,30,20,1.0076008768699887,0.8037479641322217,0.5951994021574669,0.9752485166013297,0.015
2,acos,0.3,optimized,30,25,1.0076008768699887,0.8037479641322217,0.5877138343341703,0.9886066367720614,0.015
2,acos,0.3,optimized,30,30,1.0076008768699887,0.8037479641322217,0.5838673122871143,0.9949320390265425,0.015
2,acos,0.3,optimized,30,35,1.0076008768699887,0.8037479641322217,0.5821126511907369,0.9978699644312823,0.015
2,acos,0.3,optimized,30,40,1.0076008768699887,0.8037479641322217,0.5810829779154308,0.9991546098539642,0.015
2,acos,0.3,optimized,30,45,1.0076008768699887,0.8037479641322217,0.5805804625440487,0.9995048852882308,0.015
2,acos,0.3,optimized,30,50,1.0076008768699887,0.8037479641322217,0.5803310504141026,0.9997880114705067,0.015
2,acos,0.4,optimized,40,5,1.0059772354224683,0.8025239922245898,0.6761046306115235,0.7208320423660219,0.015
2,acos,0.4,optimized,40,10,1.0059772354224683,0.8025239922245898,0.6325144338399906,0.8795028085103948,0.015
2,acos,0.4,optimized,40,15,1.0059772354224683,0.8025239922245898,0.6089629764603253,0.9465220762597502,0.015
2,acos,0.4,optimized,40,20,1.0059772354224683,0.8025239922245898,0.5955175357735858,0.9756137264602976,0.015
2,acos,0.4,optimized,40,25,1.0059772354224683,0.8025239922245898,0.5877562521496529,0.9885860608463578,0.015
2,acos,0.4,optimized,40,30,1.0059772354224683,0.8025239922245898,0.5837966159279768,0.9947424818345989,0.015
2,acos,0.4,optimized,40,35,1.0059772354224683,0.8025239922245898,0.5820520543114762,0.9976988155211952,0.015
2,acos,0.4,optimized,40,40,1.0059772354224683,0.8025239922245898,0.5810829779154308,0.9991519760570827,0.015
2,acos,0.4,optimized,40,45,1.0059772354224683,0.8025239922245898,0.5805804625440487,0.9994528517400824,0.015
2,acos,0.4,optimized,40,50,1.0059772354224683,0.8025239922245898,0.5803098415063614,0.9997089975640591,0.015
2,acos,0.4,optimized,50,5,1.0050453784559448,0.8012896590160948,0.6780134323082362,0.7230624521344979,0.015
2,acos,0.4,optimized,50,10,1.0050453784559448,0.8012896590160948,0.6324083893012843,0.879559457622823,0.015
2,acos,0.4,optimized,50,15,1.0050453784559448,0.8012896590160948,0.6095992436925629,0.9474989522995816,0.015
2,acos,0.4,optimized,50,20,1.0050453784559448,0.8012896590160948,0.5957826471203513,0.97597205050888,0.015
2,acos,0.4,optimized,50,25,1.0050453784559448,0.8012896590160948,0.5878410877806177,0.9885644715536668,0.015
2,acos,0.4,optimized,50,30,1.0050453784559448,0.8012896590160948,0.5839380086462519,0.9950173131422919,0.015
2,acos,0.4,optimized,50,35,1.0050453784559448,0.8012896590160948,0.5820520543114761,0.9977452296186912,0.015
2,acos,0.4,optimized,50,40,1.0050453784559448,0.8012896590160948,0.5810564667807543,0.9991012915268491,0.015
2,acos,0.4,optimized,50,45,1.0050453784559448,0.8012896590160948,0.5806040279970944,0.9995318656465298,0.015
2,acos,0.4,optimized,50,50,1.0050453784559448,0.8012896590160948,0.5803098415063614,0.9997089975640591,0.015
2,acos,0.45,optimized,60,5,1.005301364388372,0.8012557819972279,0.677165075998586,0.722375057641399,0.015
