fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
2,acos,0.1,optimized,10,5,1.0433938989785205,0.8327165299600688,0.667196889360198,0.7142471208100991,0.03
2,acos,0.1,optimized,10,10,1.0433938989785205,0.8327165299600688,0.6257275833627902,0.8733336139998262,0.03
2,acos,0.1,optimized,10,15,1.0433938989785205,0.8327165299600688,0.6065593002496502,0.9444964172461362,0.03
2,acos,0.1,optimized,10,20,1.0433938989785205,0.8327165299600688,0.5938738454236389,0.9735498825053069,0.03
2,acos,0.1,optimized,10,25,1.0433938989785205,0.8327165299600688,0.5869927314709678,0.9873969749929793,0.03
2,acos,0.1,optimized,10,30,1.0433938989785205,0.8327165299600688,0.5837966159279768,0.9947260868202177,0.03
2,acos,0.1,optimized,10,35,1.0433938989785205,0.8327165299600688,0.5820520543114761,0.9976498940069797,0.03
2,acos,0.1,optimized,10,40,1.0433938989785205,0.8327165299600688,0.5809769333767247,0.9989422825648766,0.03
2,acos,0.1,optimized,10,45,1.0433938989785205,0.8327165299600688,0.5805333316379571,0.9993257424123189,0.03
2,acos,0.1,optimized,10,50,1.0433938989785205,0.8327165299600688,0.5802674236908789,0.999550969751164,0.03
2,acos,0.35,optimized,20,5,1.0180679244218336,0.8131372088316944,0.6716507599858608,0.7161722090245124,0.03
2,acos,0.35,optimized,20,10,1.0180679244218336,0.8131372088316944,0.6294391422175092,0.8776454946875057,0.03
2,acos,0.35,optimized,20,15,1.0180679244218336,0.8131372088316944,0.6074783529184379,0.9455121208263689,0.03
2,acos,0.35,optimized,20,20,1.0180679244218336,0.8131372088316944,0.5948812685413483,0.9748053510423221,0.03
2,acos,0.35,optimized,20,25,1.0180679244218336,0.8131372088316944,0.5877138343341703,0.9883933894563843,0.03
2,acos,0.35,optimized,20,30,1.0180679244218336,0.8131372088316944,0.583902660466683,0.9949610880300099,0.03
2,acos,0.35,optimized,20,35,1.0180679244218336,0.8131372088316944,0.5821126511907369,0.9978405091666405,0.03
2,acos,0.35,optimized,20,40,1.0180679244218336,0.8131372088316944,0.5810564667807544,0.9991065144326484,0.03
2,acos,0.35,optimized,20,45,1.0180679244218336,0.8131372088316944,0.5805804625440487,0.9994739668030991,0.03
2,acos,0.35,optimized,20,50,1.0180679244218336,0.8131372088316944,0.5803310504141026,0.9997359779223584,0.03
2,acos,0.45,optimized,30,5,1.010405245981891,0.8062358548773442,0.6756804524566984,0.7205229005924736,0.03
2,acos,0.45,optimized,30,10,1.010405245981891,0.8062358548773442,0.6319842111464594,0.8797901186893204,0.03
