fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
2,acos,0.05,optimized,10,5,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,10,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,15,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,20,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,25,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,30,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,35,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,40,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,45,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.05,optimized,10,50,1.0422845103003406,0.8315447509879709,0.02
2,acos,0.3,optimized,20,5,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,10,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,15,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,20,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,25,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,30,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,35,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,40,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,45,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.3,optimized,20,50,1.0169892081761778,0.8121977107854089,0.02
2,acos,0.35,optimized,30,5,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,10,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,15,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,20,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,25,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,30,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,35,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,40,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,45,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.35,optimized,30,50,1.0084074988951215,0.8044844697464476,0.02
2,acos,0.45,optimized,40,5,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,10,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,15,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,20,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,25,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,30,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,35,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,40,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,45,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,40,50,1.0069155630905975,0.8033150757348172,0.02
2,acos,0.45,optimized,50,5,1.0058958763057213,0.8020245955688567,0.02
2,acos,0.45,optimized,50,10,1.0058958763057213,0.8020245955688567,0.02
2,acos,0.45,optimized,50,15,1.0058958763057213,0.8020245955688567,0.02
2,acos,0.45,optimized,50,20,1.0058958763057213,0.8020245955688567,0.02
