fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
2,acos,0.05,optimized,10,5,1.0422845103003406,0.8315447509879709,0.6674089784376105,0.7144683597481523,0.001
2,acos,0.05,optimized,10,10,1.0422845103003406,0.8315447509879709,0.6257275833627902,0.8733336139998262,0.001
2,acos,0.05,optimized,10,15,1.0422845103003406,0.8315447509879709,0.6065593002496502,0.9444964172461362,0.001
2,acos,0.05,optimized,10,20,1.0422845103003406,0.8315447509879709,0.593979889962345,0.9736676287188366,0.001
2,acos,0.05,optimized,10,25,1.0422845103003406,0.8315447509879709,0.5869927314709678,0.9873969749929793,0.001
2,acos,0.05,optimized,10,30,1.0422845103003406,0.8315447509879709,0.5837966159279768,0.9947260868202177,0.001
2,acos,0.05,optimized,10,35,1.0422845103003406,0.8315447509879709,0.5820217558718458,0.9976056462193691,0.001
2,acos,0.05,optimized,10,40,1.0422845103003406,0.8315447509879709,0.5809769333767247,0.9989422825648766,0.001
2,acos,0.05,optimized,10,45,1.0422845103003406,0.8315447509879709,0.5805333316379571,0.9993257424123189,0.001
2,acos,0.05,optimized,10,50,1.0422845103003406,0.8315447509879709,0.5802674236908789,0.999550969751164,0.001
2,acos,0.05,optimized,20,5,1.0134199344736394,0.8088569950139722,0.6720749381406858,0.7163259680090096,0.001
2,acos,0.05,optimized,20,10,1.0134199344736394,0.8088569950139722,0.629333097678803,0.8781750255093649,0.001
2,acos,0.05,optimized,20,15,1.0134199344736394,0.8088569950139722,0.6076904419958502,0.9457686584737082,0.001
2,acos,0.05,optimized,20,20,1.0134199344736394,0.8088569950139722,0.5948812685413483,0.9747479547548146,0.001
2,acos,0.05,optimized,20,25,1.0134199344736394,0.8088569950139722,0.5877986699651353,0.9886793095305523,0.001
2,acos,0.05,optimized,20,30,1.0134199344736394,0.8088569950139722,0.5839733568258207,0.9951239437481942,0.001
2,acos,0.05,optimized,20,35,1.0134199344736394,0.8088569950139722,0.5820823527511064,0.9978404082548824,0.001
2,acos,0.05,optimized,20,40,1.0134199344736394,0.8088569950139722,0.5810829779154308,0.9991855283390959,0.001
2,acos,0.05,optimized,20,45,1.0134199344736394,0.8088569950139722,0.5806040279970944,0.9995529807095466,0.001
2,acos,0.05,optimized,20,50,1.0134199344736394,0.8088569950139722,0.5803310504141026,0.9997359779223584,0.001
2,acos,0.15,optimized,30,5,1.0058755125831726,0.8021964672103955,0.6771650759985861,0.7208975750821924,0.001
2,acos,0.15,optimized,30,10,1.0058755125831726,0.8021964672103955,0.6321963002238717,0.8801381248139517,0.001
2,acos,0.15,optimized,30,15,1.0058755125831726,0.8021964672103955,0.6083267092280878,0.945945775813573,0.001
2,acos,0.15,optimized,30,20,1.0058755125831726,0.8021964672103955,0.5953584689655262,0.9754480269396449,0.001
2,acos,0.15,optimized,30,25,1.0058755125831726,0.8021964672103955,0.5877138343341702,0.9886503887861414,0.001
2,acos,0.15,optimized,30,30,1.0058755125831726,0.8021964672103955,0.5838319641075456,0.9948925320733186,0.001
2,acos,0.15,optimized,30,35,1.0058755125831726,0.8021964672103955,0.582112651190737,0.9978699644312821,0.001
2,acos,0.15,optimized,30,40,1.0058755125831726,0.8021964672103955,0.5810829779154308,0.9991939564891169,0.001
2,acos,0.15,optimized,30,45,1.0058755125831726,0.8021964672103955,0.5806275934501403,0.9996108795529774,0.001
2,acos,0.15,optimized,30,50,1.0058755125831726,0.8021964672103955,0.5803310504141026,0.9997880114705067,0.001
2,acos,0.2,optimized,40,5,1.0034049051919818,0.8002902030213874,0.6790738776952987,0.7223662543011092,0.001
2,acos,0.2,optimized,40,10,1.0034049051919818,0.8002902030213874,0.6331507010722282,0.8808562273037777,0.001
2,acos,0.2,optimized,40,15,1.0034049051919818,0.8002902030213874,0.6086801910237752,0.946321559723084,0.001
2,acos,0.2,optimized,40,20,1.0034049051919818,0.8002902030213874,0.5954645135042327,0.9755481329249718,0.001
2,acos,0.2,optimized,40,25,1.0034049051919818,0.8002902030213874,0.5875441630722403,0.9882951247809745,0.001
2,acos,0.2,optimized,40,30,1.0034049051919818,0.8002902030213874,0.5838673122871144,0.9948670142466906,0.001
2,acos,0.2,optimized,40,35,1.0034049051919818,0.8002902030213874,0.5820823527511064,0.99773848279249,0.001
2,acos,0.2,optimized,40,40,1.0034049051919818,0.8002902030213874,0.5810299556460777,0.9990287143630244,0.001
2,acos,0.2,optimized,40,45,1.0034049051919818,0.8002902030213874,0.5806040279970944,0.9995318656465298,0.001
2,acos,0.2,optimized,40,50,1.0034049051919818,0.8002902030213874,0.5803310504141026,0.9997880114705067,0.001
2,acos,0.25,optimized,50,5,1.0031919650807637,0.7995794169721394,0.6775892541534111,0.7228995471474763,0.001
