fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
5,acos,0.05,optimized,10,5,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,10,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,15,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,20,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,25,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,30,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,35,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,40,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,45,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,50,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.3,optimized,20,5,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,10,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,15,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,20,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,25,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,30,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,35,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,40,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,45,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,50,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.4,optimized,30,5,1.0014500110820113,0.7982046724647617,0.025
5,acos,0.4,optimized,30,10,1.0014500110820113,0.7982046724647617,0.025
5,acos,0.4,optimized,30,15,1.0014500110820113,0.7982046724647617,0.025
5,acos,0.4,optimized,30,20,1.0014500110820113,0.7982046724647617,0.025
5,acos,0.4,optimized,30,25,1.0014500110820113,0.7982046724647617,0.025
5,acos,0.4,optimized,30,30,1.0014500110820113,0.7982046724647617,0.025
