fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
5,acos,0.05,optimized,10,5,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,10,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,15,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,20,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,25,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,30,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,35,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,40,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,45,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.05,optimized,10,50,1.0309771136644243,0.8254864594881073,0.01
5,acos,0.1,optimized,20,5,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,10,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,15,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,20,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,25,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,30,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,35,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,40,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,45,1.00261664568739,0.7993548543007578,0.01
5,acos,0.1,optimized,20,50,1.00261664568739,0.7993548543007578,0.01
5,acos,0.2,optimized,30,5,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,10,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,15,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,20,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,25,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,30,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,35,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,40,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,45,0.9982192525737923,0.7954453815434434,0.01
5,acos,0.2,optimized,30,50,0.9982192525737923,0.7954453815434434,0.01
