fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
5,acos,0.05,optimized,10,5,1.0309771136644243,0.8254864594881073,0.6608695652173914,0.720417738081457,0.004
5,acos,0.05,optimized,10,10,1.0309771136644243,0.8254864594881073,0.6227107845612618,0.8760088180436467,0.004
5,acos,0.05,optimized,10,15,1.0309771136644243,0.8254864594881073,0.6017185212572275,0.9448399933066894,0.004
5,acos,0.05,optimized,10,20,1.0309771136644243,0.8254864594881073,0.5897476222206022,0.9746427136062619,0.004
5,acos,0.05,optimized,10,25,1.0309771136644243,0.8254864594881073,0.5829558158128616,0.9882761717576217,0.004
5,acos,0.05,optimized,10,30,1.0309771136644243,0.8254864594881073,0.579457538595712,0.9948700632479097,0.004
5,acos,0.05,optimized,10,35,1.0309771136644243,0.8254864594881073,0.5774150804332691,0.9974294235903851,0.004
5,acos,0.05,optimized,10,40,1.0309771136644243,0.8254864594881073,0.5765903387995192,0.9994047910670514,0.004
5,acos,0.05,optimized,10,45,1.0309771136644243,0.8254864594881073,0.5760969991750982,0.9996859694612503,0.004
5,acos,0.05,optimized,10,50,1.0309771136644243,0.8254864594881073,0.575764624090034,0.9997810429271103,0.004
5,acos,0.05,optimized,20,5,1.0020961418802248,0.7988195926232989,0.6695652173913045,0.7246343757124463,0.004
5,acos,0.05,optimized,20,10,1.0020961418802248,0.7988195926232989,0.624831675335387,0.8801508602554295,0.004
5,acos,0.05,optimized,20,15,1.0020961418802248,0.7988195926232989,0.602920359362565,0.9457059709757595,0.004
5,acos,0.05,optimized,20,20,1.0020961418802248,0.7988195926232989,0.5906490007996054,0.9754552950121834,0.004
5,acos,0.05,optimized,20,25,1.0020961418802248,0.7988195926232989,0.583083069259309,0.9882172120305157,0.004
5,acos,0.05,optimized,20,30,1.0020961418802248,0.7988195926232989,0.5792101013387306,0.9946026788575256,0.004
5,acos,0.05,optimized,20,35,1.0020961418802248,0.7988195926232989,0.5775968710710512,0.9978811814841031,0.004
5,acos,0.05,optimized,20,40,1.0020961418802248,0.7988195926232989,0.5765903387995193,0.9993051539779894,0.004
5,acos,0.05,optimized,20,45,1.0020961418802248,0.7988195926232989,0.576120564628144,0.9996658023624316,0.004
5,acos,0.05,optimized,20,50,1.0020961418802248,0.7988195926232989,0.5758070419055167,0.9998473062518005,0.004
5,acos,0.15,optimized,30,5,0.9977157037307746,0.7950459471852837,0.6706256627783669,0.7253611582320245,0.004
5,acos,0.15,optimized,30,10,0.9977157037307746,0.7950459471852837,0.6253618980289182,0.880725626912483,0.004
5,acos,0.15,optimized,30,15,0.9977157037307746,0.7950459471852837,0.6025668775668777,0.9463610529836032,0.004
5,acos,0.15,optimized,30,20,0.9977157037307746,0.7950459471852837,0.5909141121463709,0.9759093059356951,0.004
5,acos,0.15,optimized,30,25,0.9977157037307746,0.7950459471852837,0.5831679048902739,0.9885368678327701,0.004
5,acos,0.15,optimized,30,30,0.9977157037307746,0.7950459471852837,0.5791747531591619,0.9945048981957991,0.004
5,acos,0.15,optimized,30,35,0.9977157037307746,0.7950459471852837,0.5775665726314207,0.9978259332055402,0.004
5,acos,0.15,optimized,30,40,0.9977157037307746,0.7950459471852837,0.5765903387995193,0.99930102311216,0.004
5,acos,0.15,optimized,30,45,0.9977157037307746,0.7950459471852837,0.576120564628144,0.9996658023624316,0.004
5,acos,0.15,optimized,30,50,0.9977157037307746,0.7950459471852837,0.5758070419055167,0.9998386632094498,0.004
5,acos,0.2,optimized,40,5,0.9953185887594048,0.7920968439568071,0.6725344644750796,0.7281739120735379,0.004
5,acos,0.2,optimized,40,10,0.9953185887594048,0.7920968439568071,0.6246195862579744,0.8804504991801424,0.004
5,acos,0.2,optimized,40,15,0.9953185887594048,0.7920968439568071,0.602637573926015,0.9465904013882539,0.004
5,acos,0.2,optimized,40,20,0.9953185887594048,0.7920968439568071,0.5909671344157241,0.9759559330419599,0.004
5,acos,0.2,optimized,40,25,0.9953185887594048,0.7920968439568071,0.5831679048902739,0.9885028889805837,0.004
5,acos,0.2,optimized,40,30,0.9953185887594048,0.7920968439568071,0.5793868422365743,0.9947563145600109,0.004
5,acos,0.2,optimized,40,35,0.9953185887594048,0.7920968439568071,0.5776271695106816,0.9979157403473876,0.004
5,acos,0.2,optimized,40,40,0.9953185887594048,0.7920968439568071,0.5766168499341958,0.9993384762956806,0.004
5,acos,0.2,optimized,40,45,0.9953185887594048,0.7920968439568071,0.5761441300811898,0.9997032555459522,0.004
5,acos,0.2,optimized,40,50,0.9953185887594048,0.7920968439568071,0.575828250813258,0.9998271391529818,0.004
5,acos,0.25,optimized,50,5,0.9959985254172411,0.7925289054924082,0.671898197242842,0.7279206339662446,0.004
5,acos,0.25,optimized,50,10,0.9959985254172411,0.7925289054924082,0.6259981652611557,0.8814955063938368,0.004
5,acos,0.25,optimized,50,15,0.9959985254172411,0.7925289054924082,0.6028496630034276,0.9469877466801969,0.004
5,acos,0.25,optimized,50,20,0.9959985254172411,0.7925289054924082,0.5907550453383117,0.9757292311368221,0.004
5,acos,0.25,optimized,50,25,0.9959985254172411,0.7925289054924082,0.5828285623664139,0.987716593038315,0.004
5,acos,0.25,optimized,50,30,0.9959985254172411,0.7925289054924082,0.5793161458774368,0.9945829121689858,0.004
5,acos,0.25,optimized,50,35,0.9959985254172411,0.7925289054924082,0.5776271695106816,0.9979266844594553,0.004
5,acos,0.25,optimized,50,40,0.9959985254172411,0.7925289054924082,0.5765903387995193,0.99930102311216,0.004
5,acos,0.25,optimized,50,45,0.9959985254172411,0.7925289054924082,0.576120564628144,0.9996744454047825,0.004
5,acos,0.25,optimized,50,50,0.9959985254172411,0.7925289054924082,0.575828250813258,0.9998271391529818,0.004
5,acos,0.3,optimized,60,5,0.9968170074157812,0.7925968309888473,0.671474019088017,0.7266479183285082,0.004
5,acos,0.3,optimized,60,10,0.9968170074157812,0.7925968309888473,0.6253618980289182,0.8813964409281244,0.004
5,acos,0.3,optimized,60,15,0.9968170074157812,0.7925968309888473,0.60306175208084,0.9473941909990495,0.004
5,acos,0.3,optimized,60,20,0.9968170074157812,0.7925968309888473,0.5910201566850773,0.97592921471668,0.004
5,acos,0.3,optimized,60,25,0.9968170074157812,0.7925968309888473,0.582913397997379,0.9879251542987687,0.004
5,acos,0.3,optimized,60,30,0.9968170074157812,0.7925968309888473,0.5793868422365743,0.9948025624182045,0.004
5,acos,0.3,optimized,60,35,0.9968170074157812,0.7925968309888473,0.5775968710710512,0.9978892312759347,0.004
5,acos,0.3,optimized,60,40,0.9968170074157812,0.7925968309888473,0.5765903387995193,0.99930102311216,0.004
5,acos,0.3,optimized,60,45,0.9968170074157812,0.7925968309888473,0.5761441300811898,0.999711898588303,0.004
5,acos,0.3,optimized,60,50,0.9968170074157812,0.7925968309888473,0.575828250813258,0.9998271391529818,0.004
5,acos,0.3,optimized,70,5,0.9970750048771742,0.7927141918769425,0.6710498409331919,0.7259684071925364,0.004
5,acos,0.3,optimized,70,10,0.9970750048771742,0.7927141918769425,0.6257860761837433,0.8817226201523626,0.004
5,acos,0.3,optimized,70,15,0.9970750048771742,0.7927141918769425,0.6029910557217026,0.94705518486096,0.004
5,acos,0.3,optimized,70,20,0.9970750048771742,0.7927141918769425,0.5909141121463711,0.9758586665975959,0.004
5,acos,0.3,optimized,70,25,0.9970750048771742,0.7927141918769425,0.5829133979973788,0.9879537643695135,0.004
5,acos,0.3,optimized,70,30,0.9970750048771742,0.7927141918769425,0.5793868422365743,0.9948025624182045,0.004
5,acos,0.3,optimized,70,35,0.9970750048771742,0.7927141918769425,0.5775362741917903,0.9977955983171333,0.004
5,acos,0.3,optimized,70,40,0.9970750048771742,0.7927141918769425,0.5765903387995193,0.99930102311216,0.004
5,acos,0.3,optimized,70,45,0.9970750048771742,0.7927141918769425,0.5761441300811898,0.999711898588303,0.004
5,acos,0.3,optimized,70,50,0.9970750048771742,0.7927141918769425,0.575828250813258,0.9998271391529818,0.004
5,acos,0.35,optimized,80,5,0.9979924464650339,0.7934849367224399,0.6706256627783669,0.7258184692807016,0.004
5,acos,0.35,optimized,80,10,0.9979924464650339,0.7934849367224399,0.6261042097998619,0.8819239315398847,0.004
5,acos,0.35,optimized,80,15,0.9979924464650339,0.7934849367224399,0.6029910557217026,0.9469583309187483,0.004
5,acos,0.35,optimized,80,20,0.9979924464650339,0.7934849367224399,0.590914112146371,0.9757055156375958,0.004
5,acos,0.35,optimized,80,25,0.9979924464650339,0.7934849367224399,0.582998233628344,0.9880642348340645,0.004
5,acos,0.35,optimized,80,30,0.9979924464650339,0.7934849367224399,0.5794221904161432,0.9948649843907387,0.004
5,acos,0.35,optimized,80,35,0.9979924464650339,0.7934849367224399,0.5775665726314207,0.9978300946703758,0.004
5,acos,0.35,optimized,80,40,0.9979924464650339,0.7934849367224399,0.5765903387995193,0.99930102311216,0.004
5,acos,0.35,optimized,80,45,0.9979924464650339,0.7934849367224399,0.5761441300811898,0.999711898588303,0.004
5,acos,0.35,optimized,80,50,0.9979924464650339,0.7934849367224399,0.575828250813258,0.9998271391529818,0.004
5,acos,0.5,optimized,90,5,1.0001866075762629,0.7955807122300538,0.671474019088017,0.7260867719738225,0.004
5,acos,0.5,optimized,90,10,1.0001866075762629,0.7955807122300538,0.6257860761837433,0.8818612675843243,0.004
5,acos,0.5,optimized,90,15,1.0001866075762629,0.7955807122300538,0.6024961812077401,0.9459231126052923,0.004
5,acos,0.5,optimized,90,20,1.0001866075762629,0.7955807122300538,0.5909141121463709,0.9758510627781944,0.004
5,acos,0.5,optimized,90,25,1.0001866075762629,0.7955807122300538,0.5829558158128614,0.9880153875646376,0.004
5,acos,0.5,optimized,90,30,1.0001866075762629,0.7955807122300538,0.579457538595712,0.9950645278156622,0.004
5,acos,0.5,optimized,90,35,1.0001866075762629,0.7955807122300538,0.5775665726314207,0.9978434708073475,0.004
5,acos,0.5,optimized,90,40,1.0001866075762629,0.7955807122300538,0.5766168499341958,0.9993384762956806,0.004
5,acos,0.5,optimized,90,45,1.0001866075762629,0.7955807122300538,0.576120564628144,0.9996416738692019,0.004
5,acos,0.5,optimized,90,50,1.0001866075762629,0.7955807122300538,0.5758070419055167,0.9997983290118122,0.004
5,acos,0.5,optimized,100,5,1.000566710600315,0.795844666840055,0.6716861081654295,0.7269677891595411,0.004
5,acos,0.5,optimized,100,10,1.000566710600315,0.795844666840055,0.6253618980289182,0.881231946794378,0.004
5,acos,0.5,optimized,100,15,1.000566710600315,0.795844666840055,0.6027789666442901,0.9464489049022259,0.004
5,acos,0.5,optimized,100,20,1.000566710600315,0.795844666840055,0.5906490007996054,0.9755321904431379,0.004
5,acos,0.5,optimized,100,25,1.000566710600315,0.795844666840055,0.5829982336283439,0.9880817615003454,0.004
5,acos,0.5,optimized,100,30,1.000566710600315,0.795844666840055,0.5794928867752807,0.9950896348962881,0.004
5,acos,0.5,optimized,100,35,1.000566710600315,0.795844666840055,0.5775665726314207,0.9978434708073475,0.004
5,acos,0.5,optimized,100,40,1.000566710600315,0.795844666840055,0.5766168499341958,0.9993384762956806,0.004
5,acos,0.5,optimized,100,45,1.000566710600315,0.795844666840055,0.576120564628144,0.9996416738692019,0.004
5,acos,0.5,optimized,100,50,1.000566710600315,0.795844666840055,0.5758070419055167,0.9997983290118122,0.004
5,ami,0.5,optimized,10,5,1.0511915542038244,0.834693969593151,0.6494167550371156,0.709611866232346,0.004
5,ami,0.5,optimized,10,10,1.0511915542038244,0.834693969593151,0.6173025130872427,0.872895247042801,0.004
5,ami,0.5,optimized,10,15,1.0511915542038244,0.834693969593151,0.5983250960186273,0.9415529881286664,0.004
5,ami,0.5,optimized,10,20,1.0511915542038244,0.834693969593151,0.5883160209480677,0.9718537549059062,0.004
5,ami,0.5,optimized,10,25,1.0511915542038244,0.834693969593151,0.5824043842115888,0.987028046490403,0.004
5,ami,0.5,optimized,10,30,1.0511915542038244,0.834693969593151,0.5790333604408869,0.9941142526019826,0.004
5,ami,0.5,optimized,10,35,1.0511915542038244,0.834693969593151,0.5775362741917903,0.9976778155943661,0.004
5,ami,0.5,optimized,10,40,1.0511915542038244,0.834693969593151,0.576537316530166,0.9991640611964472,0.004
5,ami,0.5,optimized,10,45,1.0511915542038244,0.834693969593151,0.5761441300811898,0.9996456352636128,0.004
5,ami,0.5,optimized,10,50,1.0511915542038244,0.834693969593151,0.5758070419055166,0.9997896859694613,0.004
5,ami,0.5,optimized,20,5,1.0225830342380018,0.8113276685006969,0.6606574761399788,0.7183709583370431,0.004
5,ami,0.5,optimized,20,10,1.0225830342380018,0.8113276685006969,0.6222866064064368,0.8778985872317161,0.004
5,ami,0.5,optimized,20,15,1.0225830342380018,0.8113276685006969,0.6006580758701651,0.9443657570967299,0.004
5,ami,0.5,optimized,20,20,1.0225830342380018,0.8113276685006969,0.590065755836721,0.9746379860804559,0.004
5,ami,0.5,optimized,20,25,1.0225830342380018,0.8113276685006969,0.5827861445509315,0.9879403600839073,0.004
5,ami,0.5,optimized,20,30,1.0225830342380018,0.8113276685006969,0.5795282349548494,0.9949574080315761,0.004
5,ami,0.5,optimized,20,35,1.0225830342380018,0.8113276685006969,0.5776574679503117,0.9978508873571689,0.004
5,ami,0.5,optimized,20,40,1.0225830342380018,0.8113276685006969,0.5766168499341958,0.9993055504200581,0.004
5,ami,0.5,optimized,20,45,1.0225830342380018,0.8113276685006969,0.5761912609872816,0.9997608758282914,0.004
5,ami,0.5,optimized,20,50,1.0225830342380018,0.8113276685006969,0.5758494597209991,0.9999135695764909,0.004
5,ami,0.5,optimized,30,5,1.0153308893853612,0.8059895726936263,0.6629904559915164,0.7199524614649686,0.004
5,ami,0.5,optimized,30,10,1.0153308893853612,0.8059895726936263,0.6217563837129054,0.8768264222078997,0.004
5,ami,0.5,optimized,30,15,1.0153308893853612,0.8059895726936263,0.6012943431024025,0.945255689210193,0.004
5,ami,0.5,optimized,30,20,1.0153308893853612,0.8059895726936263,0.5900127335673678,0.9745626119004795,0.004
5,ami,0.5,optimized,30,25,1.0153308893853612,0.8059895726936263,0.5831254870747914,0.9884295225372193,0.004
5,ami,0.5,optimized,30,30,1.0153308893853612,0.8059895726936263,0.5794575385957119,0.9947343042310001,0.004
5,ami,0.5,optimized,30,35,1.0153308893853612,0.8059895726936263,0.5777180648295726,0.997974480937297,0.004
5,ami,0.5,optimized,30,40,1.0153308893853612,0.8059895726936263,0.5766433610688724,0.9993833378012161,0.004
5,ami,0.5,optimized,30,45,1.0153308893853612,0.8059895726936263,0.5761441300811898,0.9996946125036013,0.004
5,ami,0.5,optimized,30,50,1.0153308893853612,0.8059895726936263,0.575828250813258,0.9998761163929704,0.004
5,ami,0.5,optimized,40,5,1.0118972815051646,0.8033812479428794,0.6661717921527042,0.7224870648624446,0.004
5,ami,0.5,optimized,40,10,1.0118972815051646,0.8033812479428794,0.6229228736386744,0.878173178173442,0.004
5,ami,0.5,optimized,40,15,1.0118972815051646,0.8033812479428794,0.6012943431024026,0.9452603427963071,0.004
5,ami,0.5,optimized,40,20,1.0118972815051646,0.8033812479428794,0.5903838894528397,0.9750109644646617,0.004
5,ami,0.5,optimized,40,25,1.0118972815051646,0.8033812479428794,0.5828709801818964,0.9881272863893297,0.004
5,ami,0.5,optimized,40,30,1.0118972815051646,0.8033812479428794,0.5796342794935556,0.9951256694693493,0.004
5,ami,0.5,optimized,40,35,1.0118972815051646,0.8033812479428794,0.5776574679503118,0.9978816628107711,0.004
5,ami,0.5,optimized,40,40,1.0118972815051646,0.8033812479428794,0.5765638276648427,0.9992509806232542,0.004
5,ami,0.5,optimized,40,45,1.0118972815051646,0.8033812479428794,0.576120564628144,0.9996571593200807,0.004
5,ami,0.5,optimized,40,50,1.0118972815051646,0.8033812479428794,0.575828250813258,0.9998761163929704,0.004
5,ami,0.55,optimized,50,5,1.0106152470324372,0.8022262609290295,0.6668080593849416,0.723142021640997,0.004
5,ami,0.55,optimized,50,10,1.0106152470324372,0.8022262609290295,0.6229228736386744,0.8772681098182313,0.004
5,ami,0.55,optimized,50,15,1.0106152470324372,0.8022262609290295,0.6015771285389525,0.9455044193896379,0.004
5,ami,0.55,optimized,50,20,1.0106152470324372,0.8022262609290295,0.5904369117221928,0.9753920795922981,0.004
5,ami,0.55,optimized,50,25,1.0106152470324372,0.8022262609290295,0.5831679048902739,0.9885279737414381,0.004
5,ami,0.55,optimized,50,30,1.0106152470324372,0.8022262609290295,0.5795282349548494,0.9949810939581268,0.004
5,ami,0.55,optimized,50,35,1.0106152470324372,0.8022262609290295,0.5777180648295726,0.9980348138627986,0.004
5,ami,0.55,optimized,50,40,1.0106152470324372,0.8022262609290295,0.5765638276648427,0.9992509806232542,0.004
5,ami,0.55,optimized,50,45,1.0106152470324372,0.8022262609290295,0.576120564628144,0.9996571593200807,0.004
5,ami,0.55,optimized,50,50,1.0106152470324372,0.8022262609290295,0.575828250813258,0.9998761163929704,0.004
5,ami,0.55,optimized,60,5,1.0099110903067399,0.8015168925967519,0.6680805938494168,0.7240408507014168,0.004
5,ami,0.55,optimized,60,10,1.0099110903067399,0.8015168925967519,0.6220745173290242,0.8759955142548572,0.004
5,ami,0.55,optimized,60,15,1.0099110903067399,0.8015168925967519,0.6014357358206774,0.9454214700756819,0.004
5,ami,0.55,optimized,60,20,1.0099110903067399,0.8015168925967519,0.5907020230689585,0.9755228436964508,0.004
5,ami,0.55,optimized,60,25,1.0099110903067399,0.8015168925967519,0.5829133979973788,0.9880907730228286,0.004
