fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
5,acos,0.05,optimized,10,5,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,10,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,15,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,20,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,25,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,30,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,35,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,40,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,45,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,10,50,1.0309771136644243,0.8254864594881073,0.001
5,acos,0.05,optimized,20,5,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,10,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,15,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,20,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,25,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,30,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,35,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,40,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,45,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.05,optimized,20,50,1.0020961418802248,0.7988195926232989,0.001
5,acos,0.1,optimized,30,5,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,10,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,15,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,20,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,25,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,30,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,35,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,40,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,45,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.1,optimized,30,50,0.9973305684814188,0.7947064246441665,0.001
5,acos,0.15,optimized,40,5,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,10,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,15,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,20,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,25,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,30,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,35,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,40,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,45,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.15,optimized,40,50,0.9949318204116233,0.7917983752695401,0.001
5,acos,0.2,optimized,50,5,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,10,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,15,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,20,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,25,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,30,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,35,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,40,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,45,0.9955958384071273,0.792227361697942,0.001
5,acos,0.2,optimized,50,50,0.9955958384071273,0.792227361697942,0.001
5,acos,0.25,optimized,60,5,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,10,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,15,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,20,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,25,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,30,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,35,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,40,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,45,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.25,optimized,60,50,0.9963663345620791,0.7921909018842889,0.001
5,acos,0.3,optimized,70,5,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,10,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,15,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,20,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,25,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,30,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,35,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,40,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,45,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,70,50,0.9970750048771742,0.7927141918769425,0.001
5,acos,0.3,optimized,80,5,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,10,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,15,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,20,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,25,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,30,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,35,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,40,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,45,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.3,optimized,80,50,0.9975121995591032,0.7930599111756444,0.001
5,acos,0.5,optimized,90,5,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,10,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,15,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,20,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,25,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,30,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,35,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,40,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,45,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,90,50,1.0001866075762629,0.7955807122300538,0.001
5,acos,0.5,optimized,100,5,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,10,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,15,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,20,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,25,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,30,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,35,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,40,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,45,1.000566710600315,0.795844666840055,0.001
5,acos,0.5,optimized,100,50,1.000566710600315,0.795844666840055,0.001
5,ami,0.5,optimized,10,5,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,10,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,15,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,20,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,25,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,30,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,35,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,40,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,45,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,10,50,1.0511915542038244,0.834693969593151,0.001
5,ami,0.5,optimized,20,5,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,10,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,15,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,20,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,25,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,30,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,35,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,40,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,45,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,20,50,1.0225830342380018,0.8113276685006969,0.001
5,ami,0.5,optimized,30,5,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,10,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,15,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,20,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,25,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,30,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,35,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,40,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,45,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,30,50,1.0153308893853612,0.8059895726936263,0.001
5,ami,0.5,optimized,40,5,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,10,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,15,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,20,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,25,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,30,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,35,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,40,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,45,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,40,50,1.0118972815051646,0.8033812479428794,0.001
5,ami,0.5,optimized,50,5,1.0098763401388267,0.8017640991536618,0.001
5,ami,0.5,optimized,50,10,1.0098763401388267,0.8017640991536618,0.001
5,ami,0.5,optimized,50,15,1.0098763401388267,0.8017640991536618,0.001
5,ami,0.5,optimized,50,20,1.0098763401388267,0.8017640991536618,0.001
