fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
5,acos,0.05,optimized,10,5,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,10,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,15,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,20,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,25,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,30,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,35,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,40,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,45,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,10,50,1.0309771136644243,0.8254864594881073,0.003
5,acos,0.05,optimized,20,5,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,10,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,15,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,20,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,25,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,30,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,35,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,40,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,45,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.05,optimized,20,50,1.0020961418802248,0.7988195926232989,0.003
5,acos,0.15,optimized,30,5,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,10,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,15,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,20,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,25,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,30,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,35,0.9977157037307746,0.7950459471852837,0.003
5,acos,0.15,optimized,30,40,0.9977157037307746,0.7950459471852837,0.003
