fold,method,K,TopN,phase,alpha,mse,rmse,regularization_penalty,regularized_score,precision,recall
5,msd,10,30,coarse,2.5,0.9946574141131523,0.997325129590723,0.0,0.9946574141131523,0.5966624088299307,0.9581176841105709
5,msd,10,35,coarse,2.5,0.9946574141131523,0.997325129590723,0.0,0.9946574141131523,0.5907061779081718,0.9725818386052937
5,msd,10,40,coarse,2.5,0.9946574141131523,0.997325129590723,0.0,0.9946574141131523,0.5862243915237231,0.9824478766798366
5,msd,10,45,coarse,2.5,0.9946574141131523,0.997325129590723,0.0,0.9946574141131523,0.582954156430758,0.988698252379487
5,msd,10,50,coarse,2.5,0.9946574141131523,0.997325129590723,0.0,0.9946574141131523,0.5804500610385035,0.99256057096967
5,msd,10,5,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.7037645811240721,0.5614603844776862
5,msd,10,10,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.6555088454611254,0.756579837596438
5,msd,10,15,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.6318058076011416,0.844299460700029
5,msd,10,20,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.6161106823668095,0.9003793657031692
5,msd,10,25,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.604877233488241,0.9360536923381447
5,msd,10,30,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.5966624088299307,0.9581176841105709
5,msd,10,35,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.5906455810289111,0.9725082645185616
5,msd,10,40,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.5862509026583997,0.9824756267075866
5,msd,10,45,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.582954156430758,0.988698252379487
5,msd,10,50,coarse,3.0,0.9942571226312474,0.9971244268551681,0.0,0.9942571226312474,0.5804712699462448,0.99258832099742
5,msd,10,5,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.7035524920466596,0.5614034238944098
5,msd,10,10,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.6555088454611254,0.756579837596438
5,msd,10,15,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.6318765039602792,0.8444489144209114
5,msd,10,20,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.6160046378281032,0.9002479495003244
5,msd,10,25,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.604877233488241,0.9360536923381447
5,msd,10,30,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.596627060650362,0.9580848886232298
5,msd,10,35,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.5906152825892808,0.9724696126941955
5,msd,10,40,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.5862509026583997,0.9824756267075866
5,msd,10,45,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.5829777218838038,0.988733163704721
5,msd,10,50,coarse,3.5,0.9939245746425305,0.9969576594031115,0.0,0.9939245746425305,0.5804500610385035,0.9925432272023261
5,msd,10,5,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.7035524920466596,0.5614034238944098
5,msd,10,10,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.6554028009224192,0.7564445562111566
5,msd,10,15,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.6319472003194166,0.8444746823038222
5,msd,10,20,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.61595161555875,0.9001495630383017
5,msd,10,25,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.6047923978572759,0.9359532561581632
5,msd,10,30,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.596627060650362,0.9580848886232298
5,msd,10,35,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.59055468571002,0.9724031329529191
5,msd,10,40,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.5862509026583997,0.9824756267075866
5,msd,10,45,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.582954156430758,0.9886930803313042
5,msd,10,50,coarse,4.0,0.993653892623107,0.9968218961394794,0.0,0.993653892623107,0.5804712699462448,0.9925648722239712
5,msd,10,5,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.703340402969247,0.5612230487140346
5,msd,10,10,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.6555088454611253,0.7565991635086211
5,msd,10,15,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.6318765039602792,0.8443544321835721
5,msd,10,20,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.61595161555875,0.9001495630383017
5,msd,10,25,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.604707562226311,0.9358546705332617
5,msd,10,30,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.5965210161116558,0.9579754786780383
5,msd,10,35,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.5905849841496504,0.9724600935361954
5,msd,10,40,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.5861978803890466,0.9823922697564503
5,msd,10,45,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.582954156430758,0.9886930803313042
5,msd,10,50,coarse,4.5,0.9934398368739982,0.9967145212516964,0.0,0.9934398368739982,0.5804924788539859,0.9925912685918309
5,msd,10,5,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.703340402969247,0.5612230487140346
5,msd,10,10,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.6554028009224192,0.7564666464939203
5,msd,10,15,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.6317351112420041,0.8442275654299108
5,msd,10,20,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.61595161555875,0.9001710362740606
5,msd,10,25,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.604622726595346,0.9357713135821256
5,msd,10,30,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.5965563642912245,0.958001246560949
5,msd,10,35,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.5906152825892806,0.972507147931076
5,msd,10,40,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.5861978803890466,0.9823922697564503
5,msd,10,45,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.582954156430758,0.9886930803313042
5,msd,10,50,coarse,5.0,0.9932777382767229,0.996633201472198,0.0,0.9932777382767229,0.5804712699462448,0.9925511852184142
5,msd,10,5,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.7031283138918345,0.5611689361599221
5,msd,10,10,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.6552967563837128,0.7564174532629088
5,msd,10,15,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.6318058076011417,0.8443628468151921
5,msd,10,20,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.6157925487506907,0.9000396943467097
5,msd,10,25,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.6046651444108284,0.9359516887625008
5,msd,10,30,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.5965563642912245,0.958001246560949
5,msd,10,35,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.5906758794685414,0.9726334105573385
5,msd,10,40,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.5862243915237231,0.982455931584818
5,msd,10,45,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.5829305909777123,0.9886722678104918
5,msd,10,50,coarse,5.5,0.9931634465233454,0.9965758608973756,0.0,0.9931634465233454,0.5804924788539859,0.9926081458016905
5,msd,10,5,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.7029162248144221,0.561085686076672
5,msd,10,10,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.6552967563837128,0.7564675574796796
5,msd,10,15,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.6318765039602792,0.8444143825810138
5,msd,10,20,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.6157925487506907,0.9000396943467097
5,msd,10,25,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.6046651444108284,0.9359516887625008
5,msd,10,30,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.5965563642912245,0.958001246560949
5,msd,10,35,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.5906758794685414,0.9726334105573385
5,msd,10,40,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.5862243915237231,0.982455931584818
5,msd,10,45,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.5829305909777123,0.9886722678104918
5,msd,10,50,coarse,6.0,0.9930932839385788,0.9965406584473002,0.0,0.9930932839385788,0.5804924788539859,0.9926081458016905
5,msd,10,5,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.7031283138918345,0.5611840725386947
5,msd,10,10,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.6550846673063004,0.756330194842317
5,msd,10,15,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.6318765039602792,0.8445683613935292
5,msd,10,20,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.6157395264813376,0.8999855817925972
5,msd,10,25,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.6046651444108284,0.9359516887625008
5,msd,10,30,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.5965563642912245,0.958001246560949
5,msd,10,35,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.5906455810289111,0.972593327183922
5,msd,10,40,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.5862243915237231,0.982455931584818
5,msd,10,45,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.5829305909777123,0.9886722678104918
5,msd,10,50,coarse,6.5,0.993064000051099,0.9965259655679319,0.0,0.993064000051099,0.5804924788539859,0.9926081458016905
5,msd,10,5,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.703340402969247,0.5614546353092575
5,msd,10,10,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.6549786227675941,0.7562819348162301
5,msd,10,15,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.6315937185237291,0.8441985922737602
5,msd,10,20,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.6156334819426313,0.8999211620853204
5,msd,10,25,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.6046651444108284,0.9359516887625008
5,msd,10,30,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.5965563642912245,0.958016056312601
5,msd,10,35,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.5906152825892806,0.9725363666006455
5,msd,10,40,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.5862243915237232,0.9824647662875303
5,msd,10,45,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.5829070255246663,0.988632184437075
5,msd,10,50,coarse,7.0,0.9930727260513096,0.9965303437684723,0.0,0.9930727260513096,0.5804712699462448,0.9925511852184142
5,msd,10,5,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.7031283138918345,0.5613343851890075
5,msd,10,10,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.6550846673063003,0.7563721224064175
5,msd,10,15,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.6315230221645918,0.8443204040838836
5,msd,10,20,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.6156334819426313,0.899907491545334
5,msd,10,25,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.604707562226311,0.9359917721359174
5,msd,10,30,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.596485667932087,0.9579218603850718
5,msd,10,35,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.5906455810289111,0.9725681975148293
5,msd,10,40,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.5862509026583997,0.9825217268708067
5,msd,10,45,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.5828834600716205,0.9885289123999241
5,msd,10,50,coarse,7.5,0.9931169301524632,0.9965525225257639,0.0,0.9931169301524632,0.5804500610385035,0.9925211226883518
5,msd,10,5,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.7031283138918345,0.5613601530719183
5,msd,10,10,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.6550846673063004,0.7564157921869296
5,msd,10,15,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.6315937185237291,0.8443745166379962
5,msd,10,20,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.6155804596732782,0.8998582983143226
5,msd,10,25,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.604622726595346,0.9358148657090111
5,msd,10,30,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.5965563642912245,0.9580045888512587
5,msd,10,35,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.5906758794685414,0.9725959475425794
5,msd,10,40,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.5861978803890466,0.9824439537667179
5,msd,10,45,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.5828834600716205,0.9885074391641652
5,msd,10,50,coarse,8.0,0.9931943752897757,0.9965913782939203,0.0,0.9931943752897757,0.5804076432230211,0.9924762601434893
5,msd,10,5,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.7024920466595971,0.5611145653263304
5,msd,10,10,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.6550846673063004,0.7564157921869296
5,msd,10,15,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.6314523258054541,0.8441013770791422
5,msd,10,20,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.615527437403925,0.8998092256549558
5,msd,10,25,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.6045378909643809,0.9357477335930068
5,msd,10,30,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.5965210161116558,0.9579727579370749
5,msd,10,35,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.5906758794685414,0.9725959475425794
5,msd,10,40,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.5861978803890466,0.9824439537667179
5,msd,10,45,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.5828834600716205,0.9885074391641652
5,msd,10,50,coarse,8.5,0.9933030803158699,0.9966459152155643,0.0,0.9933030803158699,0.5804076432230211,0.9924762601434893
5,msd,10,5,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.7024920466595971,0.5611145653263304
5,msd,10,10,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.6548725782288879,0.7563389485577143
5,msd,10,15,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.6313816294463166,0.8440181269958922
5,msd,10,20,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.6155804596732781,0.8998728874833236
5,msd,10,25,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.6044954731488984,0.9356755835208567
5,msd,10,30,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.596627060650362,0.9580791135697463
5,msd,10,35,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.5907061779081717,0.9726318243641705
5,msd,10,40,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.5861978803890466,0.9824439537667179
5,msd,10,45,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.5828834600716205,0.9885074391641652
5,msd,10,50,coarse,9.0,0.9934412853682705,0.9967152478859097,0.0,0.9934412853682705,0.5804076432230211,0.9924762601434893
5,msd,10,5,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.7024920466595971,0.5611451295417469
5,msd,10,10,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.6547665336901817,0.7561843412602499
5,msd,10,15,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.6315230221645916,0.8441359013783725
5,msd,10,20,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.615527437403925,0.8998444071916855
5,msd,10,25,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.6044954731488984,0.9357348496515514
5,msd,10,30,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.5965917124707932,0.9580340197746525
5,msd,10,35,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.5907061779081717,0.9726773783000305
5,msd,10,40,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.586118346985017,0.9823334582016767
5,msd,10,45,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.5829305909777123,0.9885907961153013
5,msd,10,50,coarse,9.5,0.9936074216342415,0.9967985862922567,0.0,0.9936074216342415,0.5803864343152798,0.9924329701001993
5,msd,10,5,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.7024920466595971,0.5611595981391033
5,msd,10,10,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.6549786227675941,0.7561857259586042
5,msd,10,15,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.6316644148828666,0.8442178670984868
5,msd,10,20,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.6155804596732781,0.899898519745798
5,msd,10,25,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.6044954731488984,0.9357348496515514
5,msd,10,30,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.5965917124707932,0.9580340197746525
5,msd,10,35,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.5906758794685415,0.9726340882567406
5,msd,10,40,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.586118346985017,0.9823508019690205
5,msd,10,45,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.582954156430758,0.9886133430128483
5,msd,10,50,coarse,10.0,0.993800085397995,0.9968952228785104,0.0,0.993800085397995,0.5803652254075385,0.9924029075701367
5,msd,20,5,coarse,0.0,1.1011643761272847,1.049363795891246,0.0,1.1011643761272847,0.6884941675503712,0.5547481209923361
5,msd,20,10,coarse,0.0,1.1011643761272847,1.049363795891246,0.0,1.1011643761272847,0.6517972866064063,0.7525835421460456
5,msd,20,15,coarse,0.0,1.1011643761272847,1.049363795891246,0.0,1.1011643761272847,0.6271398478980664,0.8407836195578745
