fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
6,acos,0.05,optimized,10,5,1.0478944789007216,1.023667171936622,0.7106574761399788,0.5666828081574474,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,10,1.0478944789007216,1.023667171936622,0.6619215943712232,0.7594036975319166,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,15,1.0478944789007216,1.023667171936622,0.6384628509230842,0.85032289442546,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,20,1.0478944789007216,1.023667171936622,0.6211806644721983,0.9052180908565696,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,25,1.0478944789007216,1.023667171936622,0.6077001801203045,0.9371656397085176,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,30,1.0478944789007216,1.023667171936622,0.5988920522446372,0.958478982721384,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,35,1.0478944789007216,1.023667171936622,0.5930091456134575,0.9732414000787,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,40,1.0478944789007216,1.023667171936622,0.5884431928446806,0.9826192158638516,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,45,1.0478944789007216,1.023667171936622,0.5851191301400221,0.988807763577512,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.05,optimized,10,50,1.0478944789007216,1.023667171936622,0.582440188219788,0.9925155485669104,0.02375,1.0716444789007216,1.0508082331586612,0.8370669342370143,0.025
6,acos,0.25,optimized,20,5,1.0057561753095507,1.0028739578379482,0.7155355249204666,0.5702629799499302,0.018750000000000003,1.0245061753095508,1.021446462658377,0.8129869568923274,0.025
6,acos,0.25,optimized,20,10,1.0057561753095507,1.0028739578379482,0.6691326230032488,0.7656834009581722,0.018750000000000003,1.0245061753095508,1.021446462658377,0.8129869568923274,0.025
6,acos,0.25,optimized,20,15,1.0057561753095507,1.0028739578379482,0.6404423489789345,0.8527866001090794,0.018750000000000003,1.0245061753095508,1.021446462658377,0.8129869568923274,0.025
6,acos,0.25,optimized,20,20,1.0057561753095507,1.0028739578379482,0.6230894661689109,0.9069947350803684,0.018750000000000003,1.0245061753095508,1.021446462658377,0.8129869568923274,0.025
