fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
5,acos,0.05,optimized,10,5,1.052746875550427,1.026034539160562,0.7109756097560976,0.5632207854556427,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,10,1.052746875550427,1.026034539160562,0.6615533841673821,0.7590520262761036,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,15,1.052746875550427,1.026034539160562,0.6356941073537044,0.8485799773422624,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,20,1.052746875550427,1.026034539160562,0.6184436622183471,0.903164777756581,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,25,1.052746875550427,1.026034539160562,0.6052165760121009,0.9361834670511672,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,30,1.052746875550427,1.026034539160562,0.5960261415976932,0.9569733731790986,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,35,1.052746875550427,1.026034539160562,0.5909485654252147,0.9728605064067916,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,40,1.052746875550427,1.026034539160562,0.5862509026583997,0.9822444396355764,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,45,1.052746875550427,1.026034539160562,0.5830955491490332,0.988786859090511,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.05,optimized,10,50,1.052746875550427,1.026034539160562,0.5804712699462448,0.9925335193499902,0.02375,1.076496875550427,1.0309771136644243,0.8254864594881073,0.025
5,acos,0.3,optimized,20,5,1.0137053464263206,1.0068293531807266,0.719034994697773,0.5691069941116266,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,10,1.0137053464263206,1.0068293531807266,0.66812814556717,0.7653724923198079,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,15,1.0137053464263206,1.0068293531807266,0.6388047471557545,0.8502744002929079,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,20,1.0137053464263206,1.0068293531807266,0.6200873525682942,0.9045948716342888,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,25,1.0137053464263206,1.0068293531807266,0.6066587817385061,0.9377153606556514,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,30,1.0137053464263206,1.0068293531807266,0.5977582023965621,0.9589148210821395,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,35,1.0137053464263206,1.0068293531807266,0.5913424451404093,0.9732321499274575,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,40,1.0137053464263206,1.0068293531807266,0.5868606587559606,0.982879216276705,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,45,1.0137053464263206,1.0068293531807266,0.5835197273038581,0.989198787926316,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.3,optimized,20,50,1.0137053464263206,1.0068293531807266,0.581001492639776,0.993296581654754,0.017499999999999998,1.0312053464263207,1.0059643356325392,0.8022960987633111,0.025
5,acos,0.4,optimized,30,5,1.009348171605538,1.0046632130249111,0.7196712619300106,0.5711189475794315,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,10,1.009348171605538,1.0046632130249111,0.6677039674123448,0.7653232818263953,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,15,1.009348171605538,1.0046632130249111,0.6396531034654047,0.851846647811046,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,20,1.009348171605538,1.0046632130249111,0.6200873525682941,0.904195085320478,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,25,1.009348171605538,1.0046632130249111,0.6061073501372335,0.9368526992814804,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,30,1.009348171605538,1.0046632130249111,0.5974047206008744,0.9586148194357949,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,35,1.009348171605538,1.0046632130249111,0.5917969217348648,0.9738961133920532,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,40,1.009348171605538,1.0046632130249111,0.5867015919479013,0.9827485449842324,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,45,1.009348171605538,1.0046632130249111,0.5834490309447206,0.9891526185289964,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.4,optimized,30,50,1.009348171605538,1.0046632130249111,0.5809166570088111,0.9932237492118896,0.015,1.0243481716055378,1.0014500110820113,0.7982046724647618,0.025
5,acos,0.45,optimized,40,5,1.0085542300795731,1.0042680070974943,0.7228525980911983,0.5712783989181618,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,10,1.0085542300795731,1.0042680070974943,0.6688704573381138,0.7660837544122978,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,15,1.0085542300795731,1.0042680070974943,0.638592658078342,0.8505606259755966,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,20,1.0085542300795731,1.0042680070974943,0.6197692189521753,0.9041913877218832,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,25,1.0085542300795731,1.0042680070974943,0.606319439214646,0.9369513265896556,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,30,1.0085542300795731,1.0042680070974943,0.5979349432944058,0.9591244988905444,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,35,1.0085542300795731,1.0042680070974943,0.5916757279763433,0.9737636851244422,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,40,1.0085542300795731,1.0042680070974943,0.5867281030825778,0.9827623838358291,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,45,1.0085542300795731,1.0042680070974943,0.5833312036794914,0.9889350372608612,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
5,acos,0.45,optimized,40,50,1.0085542300795731,1.0042680070974943,0.5808318213778461,0.9930932906666008,0.013750000000000002,1.022304230079573,0.9990507863547695,0.7953369496473451,0.025
