fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,lambda
1,ami,0.05,optimized,10,5,1.1267845495242412,1.061501083147936,0.6729586426299045,0.5509998576962344,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.6598798161894662,0.7069125146871345,0.015
1,ami,0.05,optimized,10,10,1.1267845495242412,1.061501083147936,0.6434959349593496,0.750700811763689,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.625314346311165,0.8703170131899038,0.015
1,ami,0.05,optimized,10,15,1.1267845495242412,1.061501083147936,0.6239104479825583,0.8399230797262122,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.606850960986698,0.940126686743784,0.015
1,ami,0.05,optimized,10,20,1.1267845495242412,1.061501083147936,0.6101793628153329,0.8962385277963716,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5960321472190746,0.9724607658664868,0.015
1,ami,0.05,optimized,10,25,1.1267845495242412,1.061501083147936,0.5998209041316863,0.931230289754702,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5899785249687626,0.9880780884576026,0.015
1,ami,0.05,optimized,10,30,1.1267845495242412,1.061501083147936,0.5929820815167274,0.9546681668825738,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5857557246681477,0.9942168095492974,0.015
1,ami,0.05,optimized,10,35,1.1267845495242412,1.061501083147936,0.5884877699612229,0.9704917824135884,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5839219242839581,0.9969803324089074,0.015
1,ami,0.05,optimized,10,40,1.1267845495242412,1.061501083147936,0.5851356582148488,0.9808067693227284,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5831882914830149,0.9986965071306638,0.015
1,ami,0.05,optimized,10,45,1.1267845495242412,1.061501083147936,0.5822075113653458,0.9872359952477086,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5829590629612327,0.9996357408671424,0.015
1,ami,0.05,optimized,10,50,1.1267845495242412,1.061501083147936,0.5800382970313619,0.9917568075188474,0.0142499999999999,1.141034549524241,1.0579093930103662,0.841420107774574,0.5826300644740571,0.9998193420545252,0.015
1,ami,0.05,optimized,20,5,1.0790700011842829,1.0387829422859634,0.6926829268292684,0.560805771149735,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.6653941322021915,0.7117147215428593,0.015
1,ami,0.05,optimized,20,10,1.0790700011842829,1.0387829422859634,0.650706963591375,0.755897358302161,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.628177548856234,0.8728051272175867,0.015
1,ami,0.05,optimized,20,15,1.0790700011842829,1.0387829422859634,0.6292833712770086,0.8451044973493741,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.608689066324273,0.942210764077596,0.015
1,ami,0.05,optimized,20,20,1.0790700011842829,1.0387829422859634,0.6154285674812927,0.9018453399447128,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5978349043770809,0.9751219215074738,0.015
1,ami,0.05,optimized,20,25,1.0790700011842829,1.0387829422859634,0.603511254078664,0.9345196997695844,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5902330318616577,0.9883685799883766,0.015
1,ami,0.05,optimized,20,30,1.0790700011842829,1.0387829422859634,0.5951383204704213,0.9560484089151154,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5858264210272851,0.9942065903085456,0.015
1,ami,0.05,optimized,20,35,1.0790700011842829,1.0387829422859634,0.5901541841408928,0.9720602318461408,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5840734164821096,0.9972270611878236,0.015
1,ami,0.05,optimized,20,40,1.0790700011842829,1.0387829422859634,0.5857719254470862,0.9816583483611164,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5832148026176914,0.9987418088951068,0.015
1,ami,0.05,optimized,20,45,1.0790700011842829,1.0387829422859634,0.5826081240671249,0.9878157451358852,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5829590629612327,0.9996357408671424,0.015
1,ami,0.05,optimized,20,50,1.0790700011842829,1.0387829422859634,0.5800807148468443,0.9917222816293524,0.0142499999999999,1.093320001184283,1.031641583266497,0.8211997417518809,0.5826512733817983,0.9998573186609356,0.015
1,ami,0.05,optimized,30,5,1.0655717532650513,1.0322653502201125,0.6998939554612937,0.5659134850334138,0.0142499999999999,1.0798217532650514,1.0251358901868732,0.8156835034503271,0.6694238246730293,0.7129558966049724,0.015
1,ami,0.05,optimized,30,10,1.0655717532650513,1.0322653502201125,0.6547366560622129,0.7588971179118591,0.0142499999999999,1.0798217532650514,1.0251358901868732,0.8156835034503271,0.6296621723981214,0.8745397192111289,0.015
