fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall
4,cosine,1.0,optimized,10,50,1.0246096510258984,0.8124694523301722,0.577444460964582,0.9995344382275192
4,cosine,1.0,baseline,10,5,1.0246096510258984,0.8124694523301722,0.6716861081654295,0.7201945912087455
4,cosine,1.0,baseline,10,10,1.0246096510258984,0.8124694523301722,0.6253959837735024,0.8774667162213421
4,cosine,1.0,baseline,10,15,1.0246096510258984,0.8124694523301722,0.6032933426888888,0.9439969644518579
4,cosine,1.0,baseline,10,20,1.0246096510258984,0.8124694523301722,0.5914771694558144,0.9738293602545631
4,cosine,1.0,baseline,10,25,1.0246096510258984,0.8124694523301722,0.5847136455836179,0.9884184142226359
4,cosine,1.0,baseline,10,30,1.0246096510258984,0.8124694523301722,0.5808248813383247,0.9945598896384057
4,cosine,1.0,baseline,10,35,1.0246096510258984,0.8124694523301722,0.5790067650809592,0.9973062419416312
4,cosine,1.0,baseline,10,40,1.0246096510258984,0.8124694523301722,0.5779237254828221,0.99851924818617
4,cosine,1.0,baseline,10,45,1.0246096510258984,0.8124694523301722,0.577590485936697,0.9991329950703104
4,cosine,1.0,baseline,10,50,1.0246096510258984,0.8124694523301722,0.577444460964582,0.9995344382275192
4,cosine,1.0,optimized,20,5,1.0104103461544927,0.8018722927557811,0.6716861081654295,0.7229331748661764
4,cosine,1.0,optimized,20,10,1.0104103461544927,0.8018722927557811,0.6262443400831523,0.8785980229565066
4,cosine,1.0,optimized,20,15,1.0104103461544927,0.8018722927557811,0.6040003062802638,0.9442626036276006
4,cosine,1.0,optimized,20,20,1.0104103461544927,0.8018722927557811,0.5915301917251676,0.9743946505389546
4,cosine,1.0,optimized,20,25,1.0104103461544927,0.8018722927557811,0.5849257346610305,0.9884338143290073
4,cosine,1.0,optimized,20,30,1.0104103461544927,0.8018722927557811,0.5810369704157372,0.9949183026776323
4,cosine,1.0,optimized,20,35,1.0104103461544927,0.8018722927557811,0.5790673619602199,0.9973392660368063
4,cosine,1.0,optimized,20,40,1.0104103461544927,0.8018722927557811,0.578056281156205,0.9987188604461711
4,cosine,1.0,optimized,20,45,1.0104103461544927,0.8018722927557811,0.5776847477488805,0.9992665134770399
4,cosine,1.0,optimized,20,50,1.0104103461544927,0.8018722927557811,0.577444460964582,0.9995344382275192
4,cosine,1.0,baseline,20,5,1.0104103461544927,0.8018722927557811,0.6716861081654295,0.7229331748661764
4,cosine,1.0,baseline,20,10,1.0104103461544927,0.8018722927557811,0.6262443400831523,0.8785980229565066
4,cosine,1.0,baseline,20,15,1.0104103461544927,0.8018722927557811,0.6040003062802638,0.9442626036276006
4,cosine,1.0,baseline,20,20,1.0104103461544927,0.8018722927557811,0.5915301917251676,0.9743946505389546
4,cosine,1.0,baseline,20,25,1.0104103461544927,0.8018722927557811,0.5849257346610305,0.9884338143290073
4,cosine,1.0,baseline,20,30,1.0104103461544927,0.8018722927557811,0.5810369704157372,0.9949183026776323
4,cosine,1.0,baseline,20,35,1.0104103461544927,0.8018722927557811,0.5790673619602199,0.9973392660368063
4,cosine,1.0,baseline,20,40,1.0104103461544927,0.8018722927557811,0.578056281156205,0.9987188604461711
4,cosine,1.0,baseline,20,45,1.0104103461544927,0.8018722927557811,0.5776847477488805,0.9992665134770399
4,cosine,1.0,baseline,20,50,1.0104103461544927,0.8018722927557811,0.577444460964582,0.9995344382275192
4,cosine,1.0,optimized,30,5,1.0083547332750602,0.8006803198953437,0.6735949098621421,0.7243375375532
4,cosine,1.0,optimized,30,10,1.0083547332750602,0.8006803198953437,0.6276229190863336,0.8795581008615753
4,cosine,1.0,optimized,30,15,1.0083547332750602,0.8006803198953437,0.6040003062802638,0.94441683866378
4,cosine,1.0,optimized,30,20,1.0083547332750602,0.8006803198953437,0.5920073921493457,0.9756489142319391
4,cosine,1.0,optimized,30,25,1.0083547332750602,0.8006803198953437,0.5848408990300654,0.9884170436494023
4,cosine,1.0,optimized,30,30,1.0083547332750602,0.8006803198953437,0.5809662740565997,0.9945950659904066
4,cosine,1.0,optimized,30,35,1.0083547332750602,0.8006803198953437,0.5790976603998502,0.9973367798131492
4,cosine,1.0,optimized,30,40,1.0083547332750602,0.8006803198953437,0.5780827922908814,0.998798601208418
4,cosine,1.0,optimized,30,45,1.0083547332750602,0.8006803198953437,0.5777083132019263,0.9993097286887944
4,cosine,1.0,optimized,30,50,1.0083547332750602,0.8006803198953437,0.577444460964582,0.9995344382275192
4,cosine,1.0,baseline,30,5,1.0083547332750602,0.8006803198953437,0.6735949098621421,0.7243375375532
4,cosine,1.0,baseline,30,10,1.0083547332750602,0.8006803198953437,0.6276229190863336,0.8795581008615753
4,cosine,1.0,baseline,30,15,1.0083547332750602,0.8006803198953437,0.6040003062802638,0.94441683866378
4,cosine,1.0,baseline,30,20,1.0083547332750602,0.8006803198953437,0.5920073921493457,0.9756489142319391
4,cosine,1.0,baseline,30,25,1.0083547332750602,0.8006803198953437,0.5848408990300654,0.9884170436494023
4,cosine,1.0,baseline,30,30,1.0083547332750602,0.8006803198953437,0.5809662740565997,0.9945950659904066
