fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,RMSE,MAD,Precision,Recall
9,acos,7.0,optimized,10,5,1.087014461761263,1.0425998569735482,0.5790031813361611,0.5021170395733485,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5853305054789678,0.6798459828566198,1.0436988078546674,0.8378771370876674,0.5853305054789678,0.6798459828566198
9,acos,1.0,baseline,10,5,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.6493814068575469,0.7225464327085434,1.0991787179225843,0.8805785382249646,0.6493814068575469,0.7225464327085434
9,acos,7.0,optimized,10,10,1.087014461761263,1.0425998569735482,0.5718498039017657,0.6949685336314531,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5763091450790284,0.8372178810953608,1.0436988078546674,0.8378771370876674,0.5763091450790284,0.8372178810953608
9,acos,1.0,baseline,10,10,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.6189390496389435,0.879127124236692,1.0991787179225843,0.8805785382249646,0.6189390496389435,0.879127124236692
9,acos,7.0,optimized,10,15,1.087014461761263,1.0425998569735482,0.5696821235792604,0.7863261143221639,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5746140038822967,0.9104558671621406,1.0436988078546674,0.8378771370876674,0.5746140038822967,0.9104558671621406
9,acos,1.0,baseline,10,15,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5998526040943857,0.9431194154917382,1.0991787179225843,0.8805785382249646,0.5998526040943857,0.9431194154917382
9,acos,7.0,optimized,10,20,1.087014461761263,1.0425998569735482,0.5686107983216545,0.8509050318415705,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5768044556057667,0.9540099543640074,1.0436988078546674,0.8378771370876674,0.5768044556057667,0.9540099543640074
9,acos,1.0,baseline,10,20,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5898479338666361,0.9741474354934447,1.0991787179225843,0.8805785382249646,0.5898479338666361,0.9741474354934447
9,acos,7.0,optimized,10,25,1.087014461761263,1.0425998569735482,0.5693721134815127,0.8960496878778155,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.57690451929636,0.9758000422927944,1.0436988078546674,0.8378771370876674,0.57690451929636,0.9758000422927944
9,acos,1.0,baseline,10,25,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5842852191903156,0.9883585395511917,1.0991787179225843,0.8805785382249646,0.5842852191903156,0.9883585395511917
9,acos,7.0,optimized,10,30,1.087014461761263,1.0425998569735482,0.5710003593365477,0.927807168679182,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5773171189169167,0.9879751960023718,1.0436988078546674,0.8378771370876674,0.5773171189169167,0.9879751960023718
9,acos,1.0,baseline,10,30,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5810286777716356,0.9951218246400638,1.0991787179225843,0.8805785382249646,0.5810286777716356,0.9951218246400638
9,acos,7.0,optimized,10,35,1.087014461761263,1.0425998569735482,0.5710802558784654,0.9481627400910825,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5772448349319991,0.9939365929845597,1.0436988078546674,0.8378771370876674,0.5772448349319991,0.9939365929845597
9,acos,1.0,baseline,10,35,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5790627413098207,0.9972833892977138,1.0991787179225843,0.8805785382249646,0.5790627413098207,0.9972833892977138
9,acos,7.0,optimized,10,40,1.087014461761263,1.0425998569735482,0.5720976471997581,0.9636354133980964,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5771800850528273,0.9963695682284495,1.0436988078546674,0.8378771370876674,0.5771800850528273,0.9963695682284495
9,acos,1.0,baseline,10,40,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5782670415745663,0.998742954918074,1.0991787179225843,0.8805785382249646,0.5782670415745663,0.998742954918074
9,acos,7.0,optimized,10,45,1.087014461761263,1.0425998569735482,0.5729266443502488,0.9751339913373889,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5773221486871938,0.9979654998560505,1.0436988078546674,0.8378771370876674,0.5773221486871938,0.9979654998560505
9,acos,1.0,baseline,10,45,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5779112850133398,0.9993921302583259,1.0991787179225843,0.8805785382249646,0.5779112850133398,0.9993921302583259
9,acos,7.0,optimized,10,50,1.087014461761263,1.0425998569735482,0.573665682382198,0.9840315314745148,0.012,1.099014461761263,1.0436988078546674,0.8378771370876674,0.5773656245434252,0.9989080726697813,1.0436988078546674,0.8378771370876674,0.5773656245434252,0.9989080726697813
9,acos,1.0,baseline,10,50,,,,,0.0,,1.0991787179225843,0.8805785382249646,0.5776625492518028,0.9998474018941854,1.0991787179225843,0.8805785382249646,0.5776625492518028,0.9998474018941854
9,acos,0.05,optimized,20,5,1.0423481376780914,1.020954522825621,0.7066808059384941,0.5644264990464096,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.6604100388829975,0.73119590205035,1.0181368215766904,0.8139219347903894,0.6604100388829975,0.73119590205035
9,acos,1.0,baseline,20,5,,,,,0.0,,1.050883243330848,0.8407261553913482,0.6563803464121598,0.7281587347034185,1.050883243330848,0.8407261553913482,0.6563803464121598,0.7281587347034185
9,acos,0.05,optimized,20,10,1.0423481376780914,1.020954522825621,0.6589123701796025,0.7582697481404842,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.6249835883452002,0.8846297812233855,1.0181368215766904,0.8139219347903894,0.6249835883452002,0.8846297812233855
9,acos,1.0,baseline,20,10,,,,,0.0,,1.050883243330848,0.8407261553913482,0.6220143412614251,0.8819573770985579,1.050883243330848,0.8407261553913482,0.6220143412614251,0.8819573770985579
9,acos,0.05,optimized,20,15,1.0423481376780914,1.020954522825621,0.6335916322395644,0.8458223970503278,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.6031753329738484,0.9475779421264628,1.0181368215766904,0.8139219347903894,0.6031753329738484,0.9475779421264628
9,acos,1.0,baseline,20,15,,,,,0.0,,1.050883243330848,0.8407261553913482,0.6016907094319608,0.9451282748398939,1.050883243330848,0.8407261553913482,0.6016907094319608,0.9451282748398939
9,acos,0.05,optimized,20,20,1.0423481376780914,1.020954522825621,0.6167019966249421,0.9021570401341331,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.5918097578327018,0.9760445359255322,1.0181368215766904,0.8139219347903894,0.5918097578327018,0.9760445359255322
9,acos,1.0,baseline,20,20,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5912795351391706,0.9752322823407542,1.050883243330848,0.8407261553913482,0.5912795351391706,0.9752322823407542
9,acos,0.05,optimized,20,25,1.0423481376780914,1.020954522825621,0.603985050915235,0.936128132526354,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.5850487398690005,0.9894673258054636,1.0181368215766904,0.8139219347903894,0.5850487398690005,0.9894673258054636
9,acos,1.0,baseline,20,25,,,,,0.0,,1.050883243330848,0.8407261553913482,0.585091157684483,0.9895448766780338,1.050883243330848,0.8407261553913482,0.585091157684483,0.9895448766780338
9,acos,0.05,optimized,20,30,1.0423481376780914,1.020954522825621,0.5963096559077743,0.9594031058239947,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.5815235522855982,0.9960153591424471,1.0181368215766904,0.8139219347903894,0.5815235522855982,0.9960153591424471
9,acos,1.0,baseline,20,30,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5813114632081856,0.9955730495384137,1.050883243330848,0.8407261553913482,0.5813114632081856,0.9955730495384137
9,acos,0.05,optimized,20,35,1.0423481376780914,1.020954522825621,0.5898349900096576,0.9734906200300721,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.579426322585385,0.9980313910043149,1.0181368215766904,0.8139219347903894,0.579426322585385,0.9980313910043149
9,acos,1.0,baseline,20,35,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5792445319476027,0.997562989375397,1.050883243330848,0.8407261553913482,0.5792445319476027,0.997562989375397
9,acos,0.05,optimized,20,40,1.0423481376780914,1.020954522825621,0.5853797256727166,0.9830315743252245,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.578346574978596,0.9989307548966144,1.0181368215766904,0.8139219347903894,0.578346574978596,0.9989307548966144
9,acos,1.0,baseline,20,40,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5783200638439194,0.9988571689827983,1.050883243330848,0.8407261553913482,0.5783200638439194,0.9988571689827983
9,acos,0.05,optimized,20,45,1.0423481376780914,1.020954522825621,0.5819757783198493,0.9890905739150386,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.5779348504663855,0.9993808532135559,1.0181368215766904,0.8139219347903894,0.5779348504663855,0.9993808532135559
9,acos,1.0,baseline,20,45,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5779112850133397,0.9994247829712903,1.050883243330848,0.8407261553913482,0.5779112850133397,0.9994247829712903
9,acos,0.05,optimized,20,50,1.0423481376780914,1.020954522825621,0.5794981320110422,0.9932545956369244,0.0019,1.0442481376780914,1.0181368215766904,0.8139219347903894,0.577598922528579,0.9995319745635077,1.0181368215766904,0.8139219347903894,0.577598922528579,0.9995319745635077
9,acos,1.0,baseline,20,50,,,,,0.0,,1.050883243330848,0.8407261553913482,0.5776201314363203,0.9996566783919152,1.050883243330848,0.8407261553913482,0.5776201314363203,0.9996566783919152
9,acos,0.05,optimized,30,5,1.032620793095045,1.0161795083030583,0.7096500530222694,0.5652591747174938,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.6638034641215977,0.7336479656600428,1.0106141763715064,0.8067123790419444,0.6638034641215977,0.7336479656600428
9,acos,1.0,baseline,30,5,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.6599858607281726,0.7319896696387239,1.0367854821655509,0.8282474143799924,0.6599858607281726,0.7319896696387239
9,acos,0.05,optimized,30,10,1.032620793095045,1.0161795083030583,0.6593365483344273,0.759087944286065,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.6251956774226127,0.8850190478405487,1.0106141763715064,0.8067123790419444,0.6251956774226127,0.8850190478405487
9,acos,1.0,baseline,30,10,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.6225445639549564,0.8819513318068555,1.0367854821655509,0.8282474143799924,0.6225445639549564,0.8819513318068555
9,acos,0.05,optimized,30,15,1.032620793095045,1.0161795083030583,0.6333795431621518,0.8459106758351846,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.6045892601565985,0.9487138357541123,1.0106141763715064,0.8067123790419444,0.6045892601565985,0.9487138357541123
9,acos,1.0,baseline,30,15,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.6033874220512608,0.9473196781788551,1.0367854821655509,0.8282474143799924,0.6033874220512608,0.9473196781788551
9,acos,0.05,optimized,30,20,1.032620793095045,1.0161795083030583,0.6172322193184733,0.9031890152687772,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.5919688246407612,0.9759919603322295,1.0106141763715064,0.8067123790419444,0.5919688246407612,0.9759919603322295
9,acos,1.0,baseline,30,20,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.591809757832702,0.9759185436017794,1.0367854821655509,0.8282474143799924,0.591809757832702,0.9759185436017794
9,acos,0.05,optimized,30,25,1.032620793095045,1.0161795083030583,0.6047485715939199,0.937016290648965,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.5852184111309305,0.9896172955545517,1.0106141763715064,0.8067123790419444,0.5852184111309305,0.9896172955545517
9,acos,1.0,baseline,30,25,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.585260828946413,0.9897678030033463,1.0367854821655509,0.8282474143799924,0.585260828946413,0.9897678030033463
9,acos,0.05,optimized,30,30,1.032620793095045,1.0161795083030583,0.5969812713195806,0.9602448376397481,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.5815589004651668,0.9961106422756052,1.0106141763715064,0.8067123790419444,0.5815589004651668,0.9961106422756052
9,acos,1.0,baseline,30,30,,,,,0.0,,1.0367854821655509,0.8282474143799924,0.5813468113877543,0.9956478538765832,1.0367854821655509,0.8282474143799924,0.5813468113877543,0.9956478538765832
9,acos,0.05,optimized,30,35,1.032620793095045,1.0161795083030583,0.5900470790870701,0.9738964673276967,0.0019,1.034520793095045,1.0106141763715064,0.8067123790419444,0.579426322585385,0.9979997057536234,1.0106141763715064,0.8067123790419444,0.579426322585385,0.9979997057536234
