fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
1,acos,0.05,optimized,10,5,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,10,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,15,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,20,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,25,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,30,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,35,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,40,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,45,1.045132133917077,0.8423021756426945,0.02
1,acos,0.05,optimized,10,50,1.045132133917077,0.8423021756426945,0.02
1,acos,0.15,optimized,20,5,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,10,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,15,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,20,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,25,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,30,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,35,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,40,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,45,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.15,optimized,20,50,1.0178636169920106,0.8192815719955451,0.02
1,acos,0.3,optimized,30,5,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,10,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,15,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,20,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,25,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,30,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,35,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,40,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,45,1.012087479217576,0.8135592177606714,0.02
1,acos,0.3,optimized,30,50,1.012087479217576,0.8135592177606714,0.02
1,acos,0.35,optimized,40,5,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,10,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,15,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,20,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,25,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,30,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,35,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,40,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,45,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,40,50,1.009920845025301,0.8105612114465498,0.02
1,acos,0.35,optimized,50,5,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,10,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,15,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,20,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,25,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,30,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,35,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,40,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,45,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.35,optimized,50,50,1.0087192001926584,0.8088985514297243,0.02
1,acos,0.4,optimized,60,5,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,10,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,15,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,20,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,25,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,30,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,35,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,40,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,45,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,60,50,1.0091126317999266,0.8087183463209338,0.02
1,acos,0.4,optimized,70,5,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,10,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,15,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,20,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,25,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,30,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,35,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,40,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,45,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,70,50,1.0091548438589408,0.8085342314260815,0.02
1,acos,0.4,optimized,80,5,1.009565525458929,0.8087058152834559,0.02
1,acos,0.4,optimized,80,10,1.009565525458929,0.8087058152834559,0.02
1,acos,0.4,optimized,80,15,1.009565525458929,0.8087058152834559,0.02
