fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
1,acos,0.05,optimized,10,5,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,10,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,15,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,20,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,25,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,30,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,35,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,40,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,45,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,50,1.045132133917077,0.8423021756426945,0.015
1,acos,0.1,optimized,20,5,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,10,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,15,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,20,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,25,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,30,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,35,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,40,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,45,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.1,optimized,20,50,1.0172478551634927,0.8186088941707471,0.015
1,acos,0.25,optimized,30,5,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,10,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,15,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,20,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,25,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,30,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,35,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,40,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,45,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,50,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.3,optimized,40,5,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,10,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,15,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,20,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,25,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,30,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,35,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,40,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,45,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,50,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,50,5,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,10,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,15,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,20,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,25,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,30,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,35,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,40,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,45,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.3,optimized,50,50,1.0080225677569672,0.8082044412548182,0.015
1,acos,0.35,optimized,60,5,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,10,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,15,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,20,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,25,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,30,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,35,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,40,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,45,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,60,50,1.0083505000969237,0.8079725903696117,0.015
1,acos,0.35,optimized,70,5,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,10,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,15,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,20,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,25,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,30,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,35,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,40,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,45,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,50,1.0084354680821377,0.807819930927579,0.015
1,acos,0.4,optimized,80,5,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,10,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,15,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,20,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,25,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,30,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,35,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,40,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,45,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,50,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,90,5,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,10,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,15,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,20,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,25,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,30,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,35,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,40,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,45,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,90,50,1.0099782160146349,0.8091303608616643,0.015
1,acos,0.4,optimized,100,5,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,10,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,15,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,20,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,25,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,30,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,35,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,40,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,45,1.010253030415607,0.8092762230809831,0.015
1,acos,0.4,optimized,100,50,1.010253030415607,0.8092762230809831,0.015
