fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
1,acos,0.05,optimized,10,5,1.045132133917077,0.8423021756426945,0.6702721809826794,0.7110330454512969,0.005
1,acos,0.05,optimized,10,10,1.045132133917077,0.8423021756426945,0.628177548856234,0.8736366481631224,0.005
1,acos,0.05,optimized,10,15,1.045132133917077,0.8423021756426945,0.6069923537049731,0.9400221867861053,0.005
1,acos,0.05,optimized,10,20,1.045132133917077,0.8423021756426945,0.596244236296487,0.9727718150445906,0.005
1,acos,0.05,optimized,10,25,1.045132133917077,0.8423021756426945,0.5898936893377977,0.9879359770264816,0.005
1,acos,0.05,optimized,10,30,1.045132133917077,0.8423021756426945,0.586144554643404,0.9948151722189085,0.005
1,acos,0.05,optimized,10,35,1.045132133917077,0.8423021756426945,0.5840431180424795,0.9971412811721453,0.005
1,acos,0.05,optimized,10,40,1.045132133917077,0.8423021756426945,0.5832413137523679,0.9989060274143698,0.005
1,acos,0.05,optimized,10,45,1.045132133917077,0.8423021756426945,0.5829354975081869,0.9996593606030993,0.005
1,acos,0.05,optimized,10,50,1.045132133917077,0.8423021756426945,0.5826088555663158,0.9997903599075277,0.005
1,acos,0.05,optimized,20,5,1.01675370666678,0.8179753987949916,0.6781194768469424,0.7169750655446462,0.005
1,acos,0.05,optimized,20,10,1.01675370666678,0.8179753987949916,0.6328435085593093,0.8783568824637346,0.005
1,acos,0.05,optimized,20,15,1.01675370666678,0.8179753987949916,0.6093253335565108,0.942619800765884,0.005
1,acos,0.05,optimized,20,20,1.01675370666678,0.8179753987949916,0.5971986371448433,0.9741204932441092,0.005
1,acos,0.05,optimized,20,25,1.01675370666678,0.8179753987949916,0.5900209427842452,0.9879642374046033,0.005
1,acos,0.05,optimized,20,30,1.01675370666678,0.8179753987949916,0.5863566437208164,0.9950635808341135,0.005
1,acos,0.05,optimized,20,35,1.01675370666678,0.8179753987949916,0.5843158039991526,0.997741324364343,0.005
1,acos,0.05,optimized,20,40,1.01675370666678,0.8179753987949916,0.5832943360217212,0.9989500419680715,0.005
1,acos,0.05,optimized,20,45,1.01675370666678,0.8179753987949916,0.5829354975081869,0.9996564424007119,0.005
1,acos,0.05,optimized,20,50,1.01675370666678,0.8179753987949916,0.5826088555663157,0.9997813654481148,0.005
1,acos,0.15,optimized,30,5,1.0101168076712637,0.8116408161113803,0.6783315659243548,0.7183472659008827,0.005
1,acos,0.15,optimized,30,10,1.0101168076712637,0.8116408161113803,0.6342220875624907,0.8789434429619878,0.005
1,acos,0.15,optimized,30,15,1.0101168076712637,0.8116408161113803,0.6107392607392608,0.9441737783902374,0.005
1,acos,0.15,optimized,30,20,1.0101168076712637,0.8116408161113803,0.5975167707609621,0.9746150813079796,0.005
1,acos,0.15,optimized,30,25,1.0101168076712637,0.8116408161113803,0.5902754496771402,0.9883528623702785,0.005
1,acos,0.15,optimized,30,30,1.0101168076712637,0.8116408161113803,0.5861445546434039,0.9948873260741756,0.005
1,acos,0.15,optimized,30,35,1.0101168076712637,0.8116408161113803,0.5841946102406312,0.9975365648747947,0.005
1,acos,0.15,optimized,30,40,1.0101168076712637,0.8116408161113803,0.5833208471563976,0.9990329234771644,0.005
1,acos,0.15,optimized,30,45,1.0101168076712637,0.8116408161113803,0.5829354975081869,0.9996564424007119,0.005
1,acos,0.15,optimized,30,50,1.0101168076712637,0.8116408161113803,0.5826300644740571,0.9998283365139382,0.005
1,acos,0.2,optimized,40,5,1.0079527332862204,0.8086623766023886,0.68045245669848,0.718326808291663,0.005
1,acos,0.2,optimized,40,10,1.0079527332862204,0.8086623766023886,0.6339039539463718,0.8782515858452202,0.005
1,acos,0.2,optimized,40,15,1.0079527332862204,0.8086623766023886,0.6101736898661607,0.9438992436605522,0.005
1,acos,0.2,optimized,40,20,1.0079527332862204,0.8086623766023886,0.5976228152996684,0.9747579576858215,0.005
1,acos,0.2,optimized,40,25,1.0079527332862204,0.8086623766023886,0.5903602853081051,0.9884543948264207,0.005
1,acos,0.2,optimized,40,30,1.0079527332862204,0.8086623766023886,0.5861799028229727,0.9948760102000761,0.005
1,acos,0.2,optimized,40,35,1.0079527332862204,0.8086623766023886,0.5841643118010008,0.9974796930450969,0.005
1,acos,0.2,optimized,40,40,1.0079527332862204,0.8086623766023886,0.5832678248870445,0.9989181165791658,0.005
1,acos,0.2,optimized,40,45,1.0079527332862204,0.8086623766023886,0.5829354975081869,0.9996564424007119,0.005
1,acos,0.2,optimized,40,50,1.0079527332862204,0.8086623766023886,0.5826088555663158,0.9997903599075277,0.005
1,acos,0.2,optimized,50,5,1.0069901095995777,0.8071487630689087,0.6849063273241428,0.7231309009935356,0.005
1,acos,0.2,optimized,50,10,1.0069901095995777,0.8071487630689087,0.6346462657173155,0.8787988905829054,0.005
1,acos,0.2,optimized,50,15,1.0069901095995777,0.8071487630689087,0.6106685643801233,0.9446293251593052,0.005
1,acos,0.2,optimized,50,20,1.0069901095995777,0.8071487630689087,0.5978349043770809,0.974827291972286,0.005
1,acos,0.2,optimized,50,25,1.0069901095995777,0.8071487630689087,0.5903178674926227,0.9881888351083987,0.005
1,acos,0.2,optimized,50,30,1.0069901095995777,0.8071487630689087,0.5860031619251289,0.9945768417654625,0.005
1,acos,0.2,optimized,50,35,1.0069901095995777,0.8071487630689087,0.5841643118010008,0.9974903106038929,0.005
1,acos,0.2,optimized,50,40,1.0069901095995777,0.8071487630689087,0.5832678248870445,0.9989181165791658,0.005
1,acos,0.2,optimized,50,45,1.0069901095995777,0.8071487630689087,0.582911932055141,0.9996184657943016,0.005
1,acos,0.2,optimized,50,50,1.0069901095995777,0.8071487630689087,0.5826300644740571,0.9998283365139382,0.005
1,acos,0.25,optimized,60,5,1.0071956795284438,0.8068059757573575,0.6842700600919053,0.7221604343794437,0.005
1,acos,0.25,optimized,60,10,1.0071956795284438,0.8068059757573575,0.6348583547947281,0.8794265428994809,0.005
1,acos,0.25,optimized,60,15,1.0071956795284438,0.8068059757573575,0.6107392607392608,0.9446625788766959,0.005
1,acos,0.25,optimized,60,20,1.0071956795284438,0.8068059757573575,0.5976758375690215,0.9747372365899223,0.005
1,acos,0.25,optimized,60,25,1.0071956795284438,0.8068059757573575,0.5903178674926227,0.9881823488360406,0.005
