fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
1,acos,0.05,optimized,10,5,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,10,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,15,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,20,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,25,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,30,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,35,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,40,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,45,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,50,1.045132133917077,0.8423021756426945,0.025
1,acos,0.2,optimized,20,5,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,10,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,15,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,20,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,25,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,30,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,35,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,40,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,45,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,50,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.35,optimized,30,5,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,10,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,15,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,20,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,25,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,30,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,35,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,40,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,45,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.35,optimized,30,50,1.0129928338068301,0.8144021421366121,0.025
1,acos,0.4,optimized,40,5,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,10,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,15,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,20,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,25,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,30,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,35,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,40,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,45,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,40,50,1.0108257240459715,0.811417440724659,0.025
1,acos,0.4,optimized,50,5,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,10,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,15,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,20,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,25,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,30,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,35,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,40,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,45,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.4,optimized,50,50,1.0095406001035798,0.8097133744435774,0.025
1,acos,0.45,optimized,60,5,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,10,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,15,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,20,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,25,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,30,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,35,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,40,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,45,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,60,50,1.010002870730142,0.8095595430861638,0.025
1,acos,0.45,optimized,70,5,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,10,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,15,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,20,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,25,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,30,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,35,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,40,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,45,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,70,50,1.0100014939047564,0.8093365899720649,0.025
1,acos,0.45,optimized,80,5,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,10,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,15,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,20,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,25,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,30,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,35,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,40,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,45,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.45,optimized,80,50,1.0103665516870377,0.8094672734520235,0.025
1,acos,0.5,optimized,90,5,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,10,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,15,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,20,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,25,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,30,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,35,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,40,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,45,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,90,50,1.0116421904043216,0.8107002624630334,0.025
1,acos,0.5,optimized,100,5,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,10,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,15,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,20,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,25,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,30,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,35,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,40,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,45,1.0118646855391655,0.8108047696158694,0.025
1,acos,0.5,optimized,100,50,1.0118646855391655,0.8108047696158694,0.025
1,ami,0.55,optimized,10,5,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,10,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,15,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,20,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,25,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,30,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,35,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,40,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,45,1.0550031124716939,0.840210803697107,0.025
1,ami,0.55,optimized,10,50,1.0550031124716939,0.840210803697107,0.025
1,ami,0.7000000000000001,optimized,20,5,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,10,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,15,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,20,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,25,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,30,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,35,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,40,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,45,1.034730005596811,0.8226706193685306,0.025
1,ami,0.7000000000000001,optimized,20,50,1.034730005596811,0.8226706193685306,0.025
1,ami,0.8,optimized,30,5,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,10,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,15,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,20,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,25,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,30,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,35,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,40,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,45,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8,optimized,30,50,1.0288140686797569,0.8176195714371296,0.025
1,ami,0.8500000000000001,optimized,40,5,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,10,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,15,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,20,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,25,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,30,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,35,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,40,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,45,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.8500000000000001,optimized,40,50,1.0260926736646743,0.8154886247364269,0.025
1,ami,0.9,optimized,50,5,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,10,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,15,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,20,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,25,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,30,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,35,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,40,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,45,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.9,optimized,50,50,1.0259289954208182,0.8153602044568264,0.025
1,ami,0.95,optimized,60,5,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,10,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,15,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,20,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,25,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,30,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,35,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,40,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,45,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.95,optimized,60,50,1.0261863278426124,0.8153920054784599,0.025
1,ami,0.9500000000000004,optimized,70,5,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,10,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,15,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,20,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,25,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,30,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,35,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,40,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,45,1.0256422565134662,0.8150874441026289,0.025
1,ami,0.9500000000000004,optimized,70,50,1.0256422565134662,0.8150874441026289,0.025
1,ami,1.0,optimized,80,5,1.0268618769743267,0.81590069828985,0.025
