fold,method,K,TopN,phase,alpha,mse,rmse,regularization_penalty,regularized_score,precision,recall
10,msd,10,5,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.6803817603393424,0.5467920441121749
10,msd,10,10,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.6451610867040347,0.7456145151933214
10,msd,10,15,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.6258581909430265,0.838146307501752
10,msd,10,20,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.6111484053339307,0.8933667884375022
10,msd,10,25,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.6020265890402762,0.9296006268373673
10,msd,10,30,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.5955416158265942,0.9537483435488042
10,msd,10,35,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.5908864462731478,0.9696989344169369
10,msd,10,40,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.5872297187312834,0.9804597743738966
10,msd,10,45,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.5843487684061086,0.9868821228339302
10,msd,10,50,coarse,0.0,1.130259578430633,1.063136669685809,0.0,1.130259578430633,0.5821177996465903,0.9915386192535967
10,msd,10,5,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.7043478260869566,0.560288384722976
10,msd,10,10,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.659689188506792,0.7558017870038259
10,msd,10,15,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.6348366285534897,0.8456855893804529
10,msd,10,20,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.6198970797771969,0.9014480030866597
10,msd,10,25,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.608007501023309,0.9361086336056229
10,msd,10,30,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.6006317536844945,0.9600072861272172
10,msd,10,35,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.5947646465458338,0.9751847070709129
10,msd,10,40,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.5897217653908803,0.9841345546015459
10,msd,10,45,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.5856919992297213,0.9892668559101174
10,msd,10,50,coarse,0.5,0.9686576042795546,0.9842040460593294,0.0,0.9686576042795546,0.5829449470484991,0.9929167957454049
10,msd,10,5,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.704135737009544,0.5602055827026068
10,msd,10,10,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.6595831439680856,0.75564801182314
10,msd,10,15,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.6348366285534897,0.8456855893804529
10,msd,10,20,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.6198440575078438,0.901388201627504
10,msd,10,25,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.6080499188387917,0.9361500346158076
10,msd,10,30,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.600561057325357,0.959927441321861
10,msd,10,35,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.5947646465458338,0.9751847070709129
10,msd,10,40,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.5897217653908803,0.9841345546015459
10,msd,10,45,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.5856684337766754,0.9892254548999329
10,msd,10,50,coarse,1.0,0.9678324631739283,0.983784764658372,0.0,0.9678324631739283,0.5829449470484991,0.9929167957454049
10,msd,10,5,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.7037115588547189,0.5597271710293619
10,msd,10,10,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.6596891885067919,0.7558632970761002
10,msd,10,15,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.6348366285534897,0.8456855893804529
10,msd,10,20,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.6198440575078438,0.901388201627504
10,msd,10,25,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.6080499188387917,0.9361500346158076
10,msd,10,30,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.6005964055049258,0.9599704983724532
10,msd,10,35,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.5947343481062034,0.9751613064999388
10,msd,10,40,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.5897217653908803,0.9841345546015459
10,msd,10,45,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.5856684337766754,0.9892254548999329
10,msd,10,50,coarse,1.5,0.9671517099808997,0.9834387169421894,0.0,0.9671517099808997,0.5829449470484991,0.9929167957454049
10,msd,10,5,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.7037115588547189,0.5597271710293619
10,msd,10,10,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.6595831439680856,0.7555237102187523
10,msd,10,15,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.6348366285534897,0.8456855893804529
10,msd,10,20,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.6198440575078438,0.901388201627504
10,msd,10,25,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.608007501023309,0.9360987762222457
10,msd,10,30,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.6006317536844945,0.9600135554230452
10,msd,10,35,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.5947646465458338,0.9751984246470009
10,msd,10,40,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.5897217653908803,0.9841345546015459
10,msd,10,45,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.5856684337766754,0.9892254548999329
10,msd,10,50,coarse,2.0,0.9665793616389258,0.9831476804829098,0.0,0.9665793616389258,0.5829449470484991,0.9929167957454049
10,msd,10,5,coarse,2.5,0.9660945147071305,0.9829010706613003,0.0,0.9660945147071305,0.7034994697773065,0.5596075681110507
10,msd,10,10,coarse,2.5,0.9660945147071305,0.9829010706613003,0.0,0.9660945147071305,0.6595831439680856,0.7555237102187523
10,msd,10,15,coarse,2.5,0.9660945147071305,0.9829010706613003,0.0,0.9660945147071305,0.6347659321943522,0.8456317680672129
