fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
1,acos,0.05,optimized,10,5,1.049398163641189,1.024401368429967,0.7085896076352068,0.5740737906621614,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,10,1.049398163641189,1.024401368429967,0.6596147048427006,0.7623206279144685,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,15,1.049398163641189,1.024401368429967,0.633666545543534,0.8495032069617938,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,20,1.049398163641189,1.024401368429967,0.6174964359860646,0.903941733112075,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,25,1.049398163641189,1.024401368429967,0.6039778500489716,0.9359248027124376,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,30,1.049398163641189,1.024401368429967,0.5953504095478337,0.957399562868566,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,35,1.049398163641189,1.024401368429967,0.590093587261632,0.9723985301258564,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,40,1.049398163641189,1.024401368429967,0.5857189031777332,0.9816782478919582,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,45,1.049398163641189,1.024401368429967,0.5823017731775291,0.9875694385386036,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.05,optimized,10,50,1.049398163641189,1.024401368429967,0.5799958792158794,0.991839031055128,0.02375,1.073148163641189,1.045132133917077,0.8423021756426945,0.025
1,acos,0.2,optimized,20,5,1.005729463057497,1.0028606398984343,0.7170731707317073,0.5773780153371699,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,10,1.005729463057497,1.0028606398984343,0.6686284906327324,0.7700814314953905,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,15,1.005729463057497,1.0028606398984343,0.637625541655234,0.8525772871460272,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,20,1.005729463057497,1.0028606398984343,0.6196173267601899,0.9058632819319724,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,25,1.005729463057497,1.0028606398984343,0.6048686241741043,0.936566314571437,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,30,1.005729463057497,1.0028606398984343,0.5965522476531714,0.9584021904423314,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,35,1.005729463057497,1.0028606398984343,0.5907601529334998,0.9730922557771424,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,40,1.005729463057497,1.0028606398984343,0.5864347038140003,0.9826546120294491,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,45,1.005729463057497,1.0028606398984343,0.5830558676749957,0.9886386464728604,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.2,optimized,20,50,1.005729463057497,1.0028606398984343,0.5803564306474805,0.992322743017762,0.020000000000000004,1.0257294630574971,1.0186063371005005,0.8200202541793055,0.025
1,acos,0.35,optimized,30,5,1.001852262990986,1.000925703032441,0.720254506892895,0.5789134071387007,0.01625,1.0181022629909862,1.0129928338068304,0.8144021421366121,0.025
1,acos,0.35,optimized,30,10,1.001852262990986,1.000925703032441,0.6669317780134324,0.7688118703576579,0.01625,1.0181022629909862,1.0129928338068304,0.8144021421366121,0.025
