fold,method,K,TopN,lambda,baseline_val_mse,baseline_val_rmse,baseline_val_precision,baseline_val_recall,baseline_test_rmse,baseline_test_mad,baseline_reg_penalty,baseline_reg_score,optimized_alpha,opt_val_mse,opt_val_rmse,opt_val_precision,opt_val_recall,opt_test_rmse,opt_test_mad,opt_reg_penalty,opt_reg_score,val_rmse_improvement,val_rmse_improvement_pct,test_rmse_improvement,test_rmse_improvement_pct,test_mad_improvement,test_mad_improvement_pct,val_test_gap
1,cosine,90,25,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.6048686241741043,0.9361397342115254,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,90,30,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.5972238630649775,0.9590117742618784,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,90,35,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.5904571685371963,0.9729018101415684,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,90,40,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.5861695924672348,0.9822229859928332,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,90,45,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.5827495167853999,0.9882330219890704,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,90,50,0.002,,,,,,,,,2.5,1.018710245788616,1.0093117683791346,0.5803564306474805,0.9925986605608168,1.0035433831138203,0.8022226742295102,0.003,1.0217102457886158,,,,,,,
1,cosine,100,5,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.7172852598091198,0.5763824150815842,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,10,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.6657652880876634,0.767482026716974,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,15,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.636777185345584,0.8515746486479396,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,20,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.6180266586795959,0.9041725309665772,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,25,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.6044868638347617,0.9358915162346216,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,30,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.5972238630649775,0.9590985483996076,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,35,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.5904874669768267,0.9729229153027512,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,40,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.5861430813325581,0.982190823552098,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,45,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.5826788204262624,0.9881087485133936,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cosine,100,50,0.002,,,,,,,,,2.5,1.0195207984133632,1.009713225828682,0.5803776395552218,0.9925783393226844,1.004080158365972,0.8026593127487464,0.003,1.022520798413363,,,,,,,
1,cpcc,10,5,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.8038176033934252,0.6417568303391561,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,10,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.7095616825733476,0.8046599359979819,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,15,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.6666817452607484,0.8811678797820254,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,20,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.6376979206096066,0.9257285222760424,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,25,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.6180181469736801,0.9526540073303768,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,30,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.6048590698518281,0.96949385001795,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,35,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.5956382017139876,0.9804330299083764,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,40,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.5895099954364819,0.9875740316229504,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,45,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.5848939730125707,0.9917563608518892,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,10,50,0.002,,,,,,,,,5.0,0.6512159644967922,0.8069795316467402,0.5816713829274381,0.9947379875499373,1.022848452619881,0.8027484102030832,0.008,0.6592159644967922,,,,,,,
1,cpcc,20,5,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.8059384941675504,0.6430160677895359,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,10,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.7104100388829976,0.8055424915292293,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,15,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.6662575671059234,0.8803771815152189,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,20,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.637008631108016,0.9248617927464652,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,25,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.6172122084795123,0.9520339811154216,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,30,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.6047883734926907,0.969362231327076,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,35,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.596001782989552,0.9807130770976747,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,40,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.5897220845138945,0.9877830071480924,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,45,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.5849411039186625,0.99180010192172,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,20,50,0.002,,,,,,,,,7.0,0.6583802427073793,0.8114063363736934,0.5817138007429207,0.9947298494310396,1.0168914036213317,0.7965347891279598,0.012,0.6703802427073793,,,,,,,
1,cpcc,30,5,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.8031813361611878,0.641184961266825,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,10,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.7104100388829976,0.8055006297410033,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,15,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.6651264253597233,0.8793826189170919,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,20,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.6365314306838378,0.9244536141445436,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,25,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.616915283771135,0.9518276713511682,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,30,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.6043995435174344,0.9689513899846224,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,35,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.595577604834727,0.9802018352237892,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,40,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.5897220845138943,0.9878214010609564,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,45,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.5851296275430292,0.9920481450110156,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,30,50,0.002,,,,,,,,,8.0,0.6639914830508682,0.814856725474404,0.5817774274661444,0.9948006182863924,1.019986295873571,0.7975550746935347,0.014,0.6779914830508682,,,,,,,
1,cpcc,40,5,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.8014846235418875,0.6402443008101539,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,10,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.7100919052668787,0.8055226653585603,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,15,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.6655506035145484,0.880034327007626,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,20,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.6368495642999564,0.9248228296318648,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,25,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.6170001194021001,0.9518852488622608,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,30,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.604470239876572,0.9690655656058512,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,35,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.595577604834727,0.9801879920494064,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,40,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.5894039508977756,0.9873897594475252,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,45,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.585153192996075,0.99208591693896,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,40,50,0.002,,,,,,,,,9.0,0.6653371452415032,0.8156820123317071,0.5817774274661445,0.994819040061522,1.026953600468648,0.8017239834317161,0.016,0.6813371452415032,,,,,,,
1,cpcc,50,5,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.8012725344644751,0.6404478412310859,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,10,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.7090314598798163,0.8047951367358722,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,15,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.6650557290005858,0.8796899142624396,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,20,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.6367435197612502,0.9247007008587528,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,25,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.6170425372175824,0.951937275783331,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,30,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.6044348916970032,0.969029069038728,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,35,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.5954564110762055,0.9800247614003968,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,40,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.5893509286284224,0.9873404647914392,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,45,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.5852238893552126,0.9921429474363386,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,50,50,0.002,,,,,,,,,9.0,0.6674531527330432,0.8169780613535734,0.5817774274661445,0.9948255970476926,1.0262797119975826,0.8012053812906149,0.016,0.6834531527330432,,,,,,,
1,cpcc,60,5,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.8010604453870627,0.6400870253659781,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,10,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.7088193708024038,0.804656952316572,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,15,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.6649143362823109,0.8795295388731349,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,20,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.6365844529531908,0.9245647296228624,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,25,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.6170001194020999,0.9518729050660824,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,30,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.6043995435174343,0.9689412135525356,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,35,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.5954564110762055,0.9800341595615673,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,40,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.5893774397630991,0.9873729787724512,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,45,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.5851767584491209,0.9920956414843142,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,60,50,0.002,,,,,,,,,9.0,0.6689573402127288,0.817898123370343,0.5817774274661444,0.9948077549084524,1.025707924094124,0.800849606588107,0.016,0.6849573402127288,,,,,,,
1,cpcc,70,5,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.800424178154825,0.6401134748037106,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,10,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.7097737716507599,0.8055028884797613,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,15,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.6649850326414484,0.8795079362156143,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,20,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.6364253861451316,0.9242149303108264,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,25,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.6167031946937225,0.9516353439322436,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,30,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.6043641953378656,0.9689322223847462,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,35,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.5952746204384235,0.9798611023438906,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,40,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.589324417493746,0.9872985578825796,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,45,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.585153192996075,0.992081475690988,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,70,50,0.002,,,,,,,,,9.5,0.6689458377041803,0.8178910915911606,0.5817986363738856,0.9948114804687768,1.029780489576978,0.803344526754426,0.017,0.6859458377041803,,,,,,,
1,cpcc,80,5,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.7999999999999999,0.6398706615430768,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,10,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.7096677271120537,0.8054358283939244,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,15,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.6649143362823109,0.8793871117120582,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,20,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.6362663193370721,0.9241137128008106,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,25,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.6166183590627574,0.9515620745791996,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,30,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.6042934989787281,0.9688512153294904,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,35,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.5953049188780538,0.9798909068264848,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,40,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.5892979063590693,0.9872660439015678,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,45,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.585153192996075,0.992081475690988,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,80,50,0.002,,,,,,,,,9.5,0.6695845946883735,0.8182814886629011,0.5817986363738856,0.9948114804687768,1.0296294448278849,0.8032809653613983,0.017,0.6865845946883735,,,,,,,
1,cpcc,90,5,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.7997879109225875,0.6398240110485817,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,10,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.7093495934959351,0.8052386753615414,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,15,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.6649143362823109,0.8793871117120582,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,20,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.6363193416064251,0.9241519927020282,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,25,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.6166183590627575,0.9515357387217348,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,30,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.6042581507991593,0.9688128952804406,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,35,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.5952746204384235,0.9798611023438906,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,40,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.5892979063590693,0.9872660439015678,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,45,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.585153192996075,0.992081475690988,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,90,50,0.002,,,,,,,,,9.5,0.6700019197925319,0.8185364498863394,0.5817986363738856,0.9948114804687768,1.0294984175460324,0.8031865365718307,0.017,0.6870019197925319,,,,,,,
1,cpcc,100,5,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.799575821845175,0.6398016016631725,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,10,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.7093495934959351,0.8051641641550559,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,15,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.6647729435640358,0.8792675775537493,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,20,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.6361602747983658,0.924035970590298,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,25,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.6165759412472749,0.951498740053687,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,30,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.6042228026195907,0.96877162753531,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,35,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.5953049188780538,0.9798909068264848,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,40,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.5892713952243928,0.987234486214115,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,45,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.585153192996075,0.992081475690988,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,cpcc,100,50,0.002,,,,,,,,,9.5,0.670284458504704,0.8187090194352961,0.5817986363738856,0.9948114804687768,1.0294310806346951,0.8031382991649342,0.017,0.687284458504704,,,,,,,
1,euclidean,10,5,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.786426299045599,0.6315136766513664,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,10,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.6953517143867091,0.7934236652995162,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,15,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.6551582387213353,0.8706309740196291,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,20,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.6288962238969872,0.9165472274440536,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,25,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.6118675637287172,0.9452457473353626,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,30,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.601041466458403,0.964695979902808,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,35,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.5927295515094732,0.9762276495967408,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,40,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.5874951492010629,0.9843891386841728,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,45,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.583574307642004,0.9893035181325818,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,10,50,0.002,,,,,,,,,3.5,0.7176392848132452,0.8471359305408107,0.5809078622487531,0.9931307327846992,1.083263780646428,0.8545270759685198,0.005,0.7226392848132452,,,,,,,
1,euclidean,20,5,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.7872746553552493,0.6315933454256626,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,10,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.6968363379285967,0.7941451484770652,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,15,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.6563600768266729,0.8710078081146951,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,20,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.6291613352437528,0.9160617768995304,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,25,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.6118675637287172,0.9453324312058284,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,30,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.6016777336906405,0.9654249826006576,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,35,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.5930628343454072,0.9766107635049532,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,40,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.5874951492010629,0.9843711981311916,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,45,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.5835978730950501,0.9893761048366064,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,20,50,0.002,,,,,,,,,4.0,0.7237841041017193,0.8507550200273398,0.5810351156952006,0.9934012390110196,1.076658527576086,0.848245432135496,0.006,0.7297841041017193,,,,,,,
1,euclidean,30,5,0.002,,,,,,,,,4.5,0.7304416347427307,0.8546587826394407,0.7860021208907741,0.6305489742307759,1.084165721303186,0.8522510635602941,0.007,0.7374416347427307,,,,,,,
1,euclidean,30,10,0.002,,,,,,,,,4.5,0.7304416347427307,0.8546587826394407,0.6960940261576528,0.7937466702439293,1.084165721303186,0.8522510635602941,0.007,0.7374416347427307,,,,,,,
