fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
1,acos,0.05,optimized,10,5,1.049398163641189,1.024401368429967,0.7085896076352068,0.5740737906621614,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,10,1.049398163641189,1.024401368429967,0.6596147048427006,0.7623206279144685,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,15,1.049398163641189,1.024401368429967,0.633666545543534,0.8495032069617938,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,20,1.049398163641189,1.024401368429967,0.6174964359860646,0.903941733112075,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,25,1.049398163641189,1.024401368429967,0.6039778500489716,0.9359248027124376,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,30,1.049398163641189,1.024401368429967,0.5953504095478337,0.957399562868566,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,35,1.049398163641189,1.024401368429967,0.590093587261632,0.9723985301258564,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,40,1.049398163641189,1.024401368429967,0.5857189031777332,0.9816782478919582,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,45,1.049398163641189,1.024401368429967,0.5823017731775291,0.9875694385386036,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.05,optimized,10,50,1.049398163641189,1.024401368429967,0.5799958792158794,0.991839031055128,0.014249999999999999,1.0636481636411892,1.045132133917077,0.8423021756426945,0.015
1,acos,0.1,optimized,20,5,1.0038464607987092,1.0019213845400792,0.7191940615058325,0.5785775278537425,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,10,1.0038464607987092,1.0019213845400792,0.6687345351714387,0.7703084056146067,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,15,1.0038464607987092,1.0019213845400792,0.6379790234509216,0.8527649429111056,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,20,1.0038464607987092,1.0019213845400792,0.6197233712988959,0.9059428110381592,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,25,1.0038464607987092,1.0019213845400792,0.6049958776205517,0.9367264137487348,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,30,1.0038464607987092,1.0019213845400792,0.596481551294034,0.9583754905978832,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,35,1.0038464607987092,1.0019213845400792,0.5907601529334998,0.9731139071863047,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,40,1.0038464607987092,1.0019213845400792,0.5864347038140003,0.9826405147764392,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,45,1.0038464607987092,1.0019213845400792,0.5830323022219498,0.9885988689518598,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.1,optimized,20,50,1.0038464607987092,1.0019213845400792,0.5803140128319981,0.9922627591534218,0.0135,1.0173464607987093,1.0172478551634925,0.818608894170747,0.015
1,acos,0.25,optimized,30,5,0.999670654322244,0.9998353136003169,0.7217391304347827,0.578936226212361,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,10,0.999670654322244,0.9998353136003169,0.666825733474726,0.7683941405328605,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,15,0.999670654322244,0.9998353136003169,0.6378376307326467,0.8528165209135129,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,20,0.999670654322244,0.9998353136003169,0.6190871040666585,0.9049918929402604,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,25,0.999670654322244,0.9998353136003169,0.6055048914063418,0.9371633138504456,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,30,0.999670654322244,0.9998353136003169,0.5969410776284277,0.9589630290243656,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,35,0.999670654322244,0.9998353136003169,0.5909116451316516,0.9732055155917128,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,40,0.999670654322244,0.9998353136003169,0.5863816815446473,0.9823103880196354,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,45,0.999670654322244,0.9998353136003169,0.5830794331280416,0.9884633928463812,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.25,optimized,30,50,0.999670654322244,0.9998353136003169,0.5803988484629631,0.9922998567639753,0.01125,1.010920654322244,1.0113094538907312,0.8128308462077579,0.015
1,acos,0.3,optimized,40,5,0.997157528750534,0.9985777529819768,0.7232237539766702,0.579912510926161,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,10,0.997157528750534,0.9985777529819768,0.6694768469423824,0.7706622406121069,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,15,0.997157528750534,0.9985777529819768,0.6391101651971217,0.8533444958888287,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,20,0.997157528750534,0.9985777529819768,0.6195112822214834,0.905707021768143,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,25,0.997157528750534,0.9985777529819768,0.6052079666979643,0.9371542974019916,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,30,0.997157528750534,0.9985777529819768,0.5972592112445465,0.9591811434600808,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,35,0.997157528750534,0.9985777529819768,0.5910934357694337,0.9734576441997788,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,40,0.997157528750534,0.9985777529819768,0.5863551704099708,0.9822789982998562,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,45,0.997157528750534,0.9985777529819768,0.582890909503675,0.9883807459082328,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,40,50,0.997157528750534,0.9985777529819768,0.5805048930016692,0.99273437059152,0.010499999999999999,1.007657528750534,1.0091430819324505,0.8098203372823726,0.015
1,acos,0.3,optimized,50,5,0.99814151612625,0.999070325916174,0.7240721102863202,0.5807421962901251,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,10,0.99814151612625,0.999070325916174,0.6676740897843763,0.7692759875925381,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,15,0.99814151612625,0.999070325916174,0.6389687724788468,0.8534280789806258,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,20,0.99814151612625,0.999070325916174,0.6195112822214836,0.9058530313454716,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,25,0.99814151612625,0.999070325916174,0.6054624735908594,0.9373430134087554,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,30,0.99814151612625,0.999070325916174,0.597047122167134,0.9591614140593652,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,35,0.99814151612625,0.999070325916174,0.5909116451316516,0.9731800648792588,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,40,0.99814151612625,0.999070325916174,0.5861695924672349,0.9820224387199508,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,45,0.99814151612625,0.999070325916174,0.582890909503675,0.9883735941197732,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.3,optimized,50,50,0.99814151612625,0.999070325916174,0.5803564306474805,0.9924778595697248,0.010499999999999999,1.00864151612625,1.008022567756967,0.8082044412548182,0.015
1,acos,0.35,optimized,60,5,0.999565400443642,0.9997826766070924,0.7249204665959702,0.5818302480752516,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,10,0.999565400443642,0.9997826766070924,0.6683103570166137,0.7695088887931659,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,15,0.999565400443642,0.9997826766070924,0.6391808615562593,0.8533643751764617,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,20,0.999565400443642,0.9997826766070924,0.619299193144071,0.90566710155257,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,25,0.999565400443642,0.9997826766070924,0.6049958776205517,0.9367295559326364,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,30,0.999565400443642,0.9997826766070924,0.5969764258079965,0.9591176107850032,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,35,0.999565400443642,0.9997826766070924,0.590699556054239,0.9729472303168432,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,40,0.999565400443642,0.9997826766070924,0.5861165701978817,0.9820165425116952,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,45,0.999565400443642,0.9997826766070924,0.582867344050629,0.9883472542718132,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,60,50,0.999565400443642,0.9997826766070924,0.5804836840939281,0.9927309702833615,0.00975,1.009315400443642,1.0083505000969237,0.8079725903696114,0.015
1,acos,0.35,optimized,70,5,1.0007100553609585,1.000354964680517,0.7238600212089077,0.5808163919484403,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,10,1.0007100553609585,1.000354964680517,0.6668257334747262,0.7685236297671275,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,15,1.0007100553609585,1.000354964680517,0.6384738979648842,0.8527105882357254,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,20,1.0007100553609585,1.000354964680517,0.6197763935682492,0.9061024317116144,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,25,1.0007100553609585,1.000354964680517,0.6050807132515167,0.9369286634925506,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,30,1.0007100553609585,1.000354964680517,0.597188514885409,0.9592921523487165,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,35,1.0007100553609585,1.000354964680517,0.5907601529334998,0.9729513160532716,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,40,1.0007100553609585,1.000354964680517,0.5861961036019114,0.9821399332420536,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,45,1.0007100553609585,1.000354964680517,0.5827966476914915,0.98815047841479,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.35,optimized,70,50,1.0007100553609585,1.000354964680517,0.5803988484629631,0.9926401878151526,0.00975,1.0104600553609584,1.0084354680821377,0.807819930927579,0.015
1,acos,0.4,optimized,80,5,1.0022535771624834,1.001126154469297,0.7232237539766702,0.5811451872946334,0.009,1.0112535771624833,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,10,1.0022535771624834,1.001126154469297,0.666825733474726,0.7684838946789403,0.009,1.0112535771624833,1.009565525458929,0.8087058152834559,0.015
1,acos,0.4,optimized,80,15,1.0022535771624834,1.001126154469297,0.6385445943240217,0.8527831101509419,0.009,1.0112535771624833,1.009565525458929,0.8087058152834559,0.015
